lab_id,model_id,model_expression,anger,disgust,fear,happiness,sadness,surprise,other
MF0005,0001,happiness,NA,NA,NA,0.8762886597938144,0.010309278350515464,NA,0.1134020618556701
MF0005,0001,sadness,0.3023255813953488,0.13953488372093023,NA,NA,0.38372093023255816,0.011627906976744186,0.16279069767441862
MF0005,0001,surprise,0.008771929824561403,0.008771929824561403,NA,0.02631578947368421,NA,0.9473684210526315,0.008771929824561403
MF0005,0002,anger,0.6494845360824743,0.14432989690721648,0.020618556701030927,NA,0.08247422680412371,0.09278350515463918,0.010309278350515464
MF0005,0002,disgust,0.09195402298850575,0.5862068965517241,0.022988505747126436,0.05747126436781609,0.06896551724137931,0.12643678160919541,0.04597701149425287
MF0005,0002,fear,0.011235955056179775,NA,0.11235955056179775,0.011235955056179775,0.011235955056179775,0.8202247191011236,0.033707865168539325
MF0005,0002,happiness,NA,0.010309278350515464,NA,0.9484536082474226,NA,NA,0.041237113402061855
MF0005,0002,sadness,0.023255813953488372,0.13953488372093023,0.05813953488372093,0.023255813953488372,0.6511627906976745,0.046511627906976744,0.05813953488372093
MF0005,0002,surprise,NA,0.008771929824561403,0.07894736842105263,0.008771929824561403,0.008771929824561403,0.868421052631579,0.02631578947368421
MF0005,0003,anger,0.5463917525773195,0.13402061855670103,0.020618556701030927,0.010309278350515464,0.10309278350515463,0.041237113402061855,0.14432989690721648
MF0005,0003,disgust,0.011494252873563218,0.5172413793103449,0.022988505747126436,0.22988505747126436,0.022988505747126436,0.06896551724137931,0.12643678160919541
MF0005,0003,fear,0.011235955056179775,0.011235955056179775,0.06741573033707865,0.0449438202247191,0.07865168539325842,0.449438202247191,0.33707865168539325
MF0005,0003,happiness,NA,NA,NA,0.9896907216494846,NA,NA,0.010309278350515464
MF0005,0003,sadness,0.06976744186046512,0.12790697674418605,0.023255813953488372,0.011627906976744186,0.3953488372093023,0.05813953488372093,0.313953488372093
MF0005,0003,surprise,NA,NA,0.017543859649122806,0.17543859649122806,0.008771929824561403,0.7807017543859649,0.017543859649122806
MF0005,0004,anger,0.27835051546391754,0.07216494845360824,0.020618556701030927,0.030927835051546393,0.1958762886597938,0.020618556701030927,0.38144329896907214
MF0005,0004,disgust,0.034482758620689655,0.6436781609195402,NA,0.16091954022988506,0.011494252873563218,0.022988505747126436,0.12643678160919541
MF0005,0004,fear,0.056179775280898875,0.011235955056179775,0.19101123595505617,0.0449438202247191,0.02247191011235955,0.5280898876404494,0.14606741573033707
MF0005,0004,happiness,NA,NA,0.010309278350515464,0.9690721649484536,NA,0.010309278350515464,0.010309278350515464
MF0005,0004,sadness,0.09302325581395349,0.05813953488372093,NA,0.023255813953488372,0.3372093023255814,0.023255813953488372,0.46511627906976744
MF0005,0004,surprise,0.008771929824561403,0.017543859649122806,0.12280701754385964,0.07894736842105263,0.043859649122807015,0.43859649122807015,0.2894736842105263
MF0005,0005,anger,0.3917525773195876,0.061855670103092786,0.05154639175257732,0.010309278350515464,0.26804123711340205,0.020618556701030927,0.1958762886597938
MF0005,0005,disgust,0.022988505747126436,0.5632183908045977,0.08045977011494253,0.022988505747126436,0.25287356321839083,0.034482758620689655,0.022988505747126436
MF0005,0005,fear,0.011235955056179775,0.02247191011235955,0.23595505617977527,NA,0.011235955056179775,0.7191011235955056,NA
MF0005,0005,happiness,NA,NA,NA,0.9690721649484536,0.010309278350515464,NA,0.020618556701030927
MF0005,0005,sadness,0.011627906976744186,0.19767441860465115,0.10465116279069768,0.05813953488372093,0.45348837209302323,0.023255813953488372,0.1511627906976744
MF0005,0005,surprise,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.5614035087719298,NA,0.40350877192982454,0.008771929824561403
MF0005,0006,anger,0.32989690721649484,0.29896907216494845,0.07216494845360824,0.010309278350515464,0.10309278350515463,0.08247422680412371,0.10309278350515463
MF0005,0006,disgust,NA,0.09195402298850575,NA,0.8505747126436781,NA,0.034482758620689655,0.022988505747126436
MF0005,0006,fear,NA,0.011235955056179775,0.19101123595505617,NA,NA,0.797752808988764,NA
MF0005,0006,happiness,NA,NA,NA,0.979381443298969,NA,0.020618556701030927,NA
MF0005,0006,sadness,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.4418604651162791,0.03488372093023256,0.29069767441860467
MF0005,0006,surprise,NA,NA,0.017543859649122806,0.3508771929824561,NA,0.631578947368421,NA
MF0005,0007,anger,0.5257731958762887,0.10309278350515463,0.061855670103092786,0.010309278350515464,0.10309278350515463,0.041237113402061855,0.15463917525773196
MF0005,0007,disgust,0.06896551724137931,0.7011494252873564,0.04597701149425287,NA,0.1724137931034483,0.011494252873563218,NA
MF0005,0007,fear,NA,0.011235955056179775,0.2696629213483146,0.011235955056179775,0.011235955056179775,0.6853932584269663,0.011235955056179775
MF0005,0007,happiness,NA,NA,NA,0.979381443298969,NA,0.010309278350515464,0.010309278350515464
MF0005,0007,sadness,0.09302325581395349,0.03488372093023256,0.3488372093023256,NA,0.1744186046511628,0.20930232558139536,0.13953488372093023
MF0005,0007,surprise,0.017543859649122806,0.008771929824561403,0.2543859649122807,NA,0.017543859649122806,0.6929824561403509,0.008771929824561403
MF0005,0008,anger,0.3402061855670103,0.17525773195876287,0.17525773195876287,0.010309278350515464,0.07216494845360824,0.18556701030927836,0.041237113402061855
MF0005,0008,disgust,0.034482758620689655,0.632183908045977,0.13793103448275862,0.011494252873563218,0.14942528735632185,0.022988505747126436,0.011494252873563218
MF0005,0008,fear,0.011235955056179775,0.033707865168539325,0.29213483146067415,NA,0.011235955056179775,0.651685393258427,NA
MF0005,0008,happiness,NA,NA,NA,1,NA,NA,NA
MF0005,0008,sadness,0.1511627906976744,0.046511627906976744,0.19767441860465115,0.011627906976744186,0.47674418604651164,0.023255813953488372,0.09302325581395349
MF0005,0008,surprise,0.02631578947368421,NA,0.30701754385964913,NA,0.017543859649122806,0.6491228070175439,NA
MF0005,0009,anger,0.38144329896907214,0.030927835051546393,0.020618556701030927,0.010309278350515464,0.15463917525773196,0.020618556701030927,0.38144329896907214
MF0005,0009,disgust,0.05747126436781609,0.5287356321839081,0.06896551724137931,0.011494252873563218,0.21839080459770116,0.034482758620689655,0.08045977011494253
MF0005,0009,fear,0.011235955056179775,0.0449438202247191,0.0449438202247191,0.033707865168539325,NA,0.8539325842696629,0.011235955056179775
MF0005,0009,happiness,NA,0.020618556701030927,NA,0.8247422680412371,NA,0.030927835051546393,0.12371134020618557
MF0005,0009,sadness,0.3023255813953488,0.13953488372093023,0.011627906976744186,0.023255813953488372,0.313953488372093,0.011627906976744186,0.19767441860465115
MF0005,0009,surprise,0.017543859649122806,0.008771929824561403,0.02631578947368421,0.11403508771929824,0.017543859649122806,0.7543859649122807,0.06140350877192982
MF0005,0010,anger,0.27835051546391754,0.061855670103092786,0.08247422680412371,0.030927835051546393,0.21649484536082475,0.030927835051546393,0.29896907216494845
MF0005,0010,disgust,0.04597701149425287,0.2413793103448276,0.034482758620689655,0.41379310344827586,0.05747126436781609,0.011494252873563218,0.19540229885057472
MF0005,0010,fear,NA,NA,0.19101123595505617,0.033707865168539325,NA,0.7640449438202247,0.011235955056179775
MF0005,0010,happiness,NA,NA,NA,0.979381443298969,NA,0.010309278350515464,0.010309278350515464
MF0005,0010,sadness,0.08139534883720931,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.23255813953488372,0.023255813953488372,0.4069767441860465
MF0005,0010,surprise,NA,NA,NA,0.3508771929824561,0.008771929824561403,0.6403508771929824,NA
MF0006,0001,anger,0.9381443298969072,0.041237113402061855,0.010309278350515464,NA,NA,0.010309278350515464,NA
MF0006,0001,disgust,0.42528735632183906,0.4942528735632184,0.022988505747126436,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.011494252873563218
MF0006,0002,anger,0.1958762886597938,0.15463917525773196,0.041237113402061855,NA,0.3402061855670103,NA,0.26804123711340205
MF0006,0002,disgust,0.16091954022988506,0.22988505747126436,0.011494252873563218,0.011494252873563218,0.4827586206896552,0.022988505747126436,0.08045977011494253
MF0006,0002,fear,0.11235955056179775,0.0449438202247191,0.0449438202247191,NA,0.38202247191011235,0.02247191011235955,0.39325842696629215
MF0006,0002,happiness,NA,0.010309278350515464,0.010309278350515464,0.8969072164948454,0.020618556701030927,0.020618556701030927,0.041237113402061855
MF0006,0002,sadness,0.13953488372093023,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.3023255813953488,NA,0.46511627906976744
MF0006,0002,surprise,0.09649122807017543,0.043859649122807015,0.03508771929824561,0.008771929824561403,0.42105263157894735,0.008771929824561403,0.38596491228070173
MF0006,0003,anger,0.030927835051546393,0.020618556701030927,0.020618556701030927,0.010309278350515464,0.4329896907216495,0.030927835051546393,0.4536082474226804
MF0006,0003,disgust,0.022988505747126436,0.034482758620689655,0.05747126436781609,0.3333333333333333,0.21839080459770116,NA,0.3333333333333333
MF0006,0003,fear,0.033707865168539325,0.02247191011235955,0.10112359550561797,0.056179775280898875,0.21348314606741572,0.07865168539325842,0.4943820224719101
MF0006,0003,happiness,NA,NA,NA,0.9896907216494846,NA,0.010309278350515464,NA
MF0006,0003,sadness,0.08139534883720931,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.5232558139534884,NA,0.32558139534883723
MF0006,0003,surprise,0.008771929824561403,0.008771929824561403,0.10526315789473684,NA,0.017543859649122806,0.8245614035087719,0.03508771929824561
MF0006,0004,anger,0.31958762886597936,0.07216494845360824,0.010309278350515464,NA,0.422680412371134,0.020618556701030927,0.15463917525773196
MF0006,0004,disgust,0.10344827586206896,0.5057471264367817,0.034482758620689655,0.034482758620689655,0.19540229885057472,0.034482758620689655,0.09195402298850575
MF0006,0004,fear,0.20224719101123595,0.0449438202247191,0.06741573033707865,0.011235955056179775,0.3146067415730337,0.0898876404494382,0.2696629213483146
MF0006,0004,happiness,NA,NA,NA,0.9896907216494846,NA,NA,0.010309278350515464
MF0006,0004,sadness,0.19767441860465115,0.046511627906976744,0.011627906976744186,NA,0.5930232558139535,0.011627906976744186,0.13953488372093023
MF0006,0004,surprise,0.06140350877192982,0.07017543859649122,0.14035087719298245,0.017543859649122806,0.06140350877192982,0.5087719298245614,0.14035087719298245
MF0006,0005,anger,0.17525773195876287,0.18556701030927836,0.07216494845360824,0.030927835051546393,0.23711340206185566,0.020618556701030927,0.27835051546391754
MF0006,0005,disgust,0.06896551724137931,0.5632183908045977,0.10344827586206896,NA,0.1724137931034483,0.08045977011494253,0.011494252873563218
MF0006,0005,fear,0.1348314606741573,0.033707865168539325,0.1797752808988764,0.02247191011235955,0.12359550561797752,0.2247191011235955,0.2808988764044944
MF0006,0005,happiness,NA,0.010309278350515464,NA,0.9690721649484536,NA,0.020618556701030927,NA
MF0006,0005,sadness,0.08139534883720931,0.046511627906976744,0.12790697674418605,0.023255813953488372,0.2441860465116279,0.09302325581395349,0.38372093023255816
MF0006,0005,surprise,0.008771929824561403,NA,0.008771929824561403,0.9298245614035088,0.008771929824561403,0.043859649122807015,NA
MF0006,0006,anger,0.030927835051546393,0.13402061855670103,0.041237113402061855,0.26804123711340205,0.12371134020618557,0.030927835051546393,0.3711340206185567
MF0006,0006,disgust,0.022988505747126436,0.5287356321839081,0.16091954022988506,0.034482758620689655,0.09195402298850575,0.022988505747126436,0.13793103448275862
MF0006,0006,fear,0.011235955056179775,0.011235955056179775,0.24719101123595505,0.1797752808988764,0.02247191011235955,0.33707865168539325,0.19101123595505617
MF0006,0006,happiness,NA,NA,NA,0.9175257731958762,NA,0.030927835051546393,0.05154639175257732
MF0006,0006,sadness,0.011627906976744186,0.05813953488372093,0.011627906976744186,0.4418604651162791,0.09302325581395349,0.05813953488372093,0.32558139534883723
MF0006,0006,surprise,0.008771929824561403,0.017543859649122806,0.09649122807017543,0.38596491228070173,0.02631578947368421,0.2631578947368421,0.20175438596491227
MF0006,0007,anger,0.5257731958762887,0.15463917525773196,0.020618556701030927,0.010309278350515464,0.07216494845360824,0.18556701030927836,0.030927835051546393
MF0006,0007,disgust,0.3448275862068966,0.5632183908045977,0.011494252873563218,NA,NA,0.034482758620689655,0.04597701149425287
MF0006,0007,fear,0.011235955056179775,0.0449438202247191,0.30337078651685395,0.011235955056179775,0.011235955056179775,0.5842696629213483,0.033707865168539325
MF0006,0007,happiness,NA,NA,NA,0.9896907216494846,NA,0.010309278350515464,NA
MF0006,0007,sadness,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.011627906976744186,0.7325581395348837,0.09302325581395349,0.023255813953488372
MF0006,0007,surprise,NA,0.008771929824561403,0.043859649122807015,0.043859649122807015,0.008771929824561403,0.8947368421052632,NA
MF0006,0008,anger,0.4845360824742268,0.05154639175257732,0.010309278350515464,0.020618556701030927,0.17525773195876287,0.020618556701030927,0.23711340206185566
MF0006,0008,disgust,0.28735632183908044,0.09195402298850575,0.011494252873563218,0.08045977011494253,0.1724137931034483,0.05747126436781609,0.2988505747126437
MF0006,0008,fear,0.4044943820224719,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.24719101123595505,0.011235955056179775,0.29213483146067415
MF0006,0008,happiness,NA,0.010309278350515464,0.010309278350515464,0.9587628865979382,NA,NA,0.020618556701030927
MF0006,0008,sadness,0.19767441860465115,0.05813953488372093,0.03488372093023256,0.023255813953488372,0.37209302325581395,0.046511627906976744,0.26744186046511625
MF0006,0008,surprise,0.2894736842105263,0.06140350877192982,0.043859649122807015,0.10526315789473684,0.13157894736842105,0.008771929824561403,0.35964912280701755
MF0006,0009,anger,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.38144329896907214,0.23711340206185566,0.030927835051546393,0.23711340206185566
MF0006,0009,disgust,0.011494252873563218,0.05747126436781609,0.034482758620689655,0.3218390804597701,0.3563218390804598,0.011494252873563218,0.20689655172413793
MF0006,0009,fear,0.011235955056179775,0.06741573033707865,0.0449438202247191,0.21348314606741572,0.2696629213483146,NA,0.39325842696629215
MF0006,0009,happiness,NA,NA,0.010309278350515464,0.979381443298969,NA,0.010309278350515464,NA
MF0006,0009,sadness,0.03488372093023256,0.046511627906976744,NA,0.13953488372093023,0.4418604651162791,0.011627906976744186,0.32558139534883723
MF0006,0009,surprise,0.02631578947368421,0.03508771929824561,0.09649122807017543,0.16666666666666666,0.21929824561403508,0.14912280701754385,0.30701754385964913
MF0006,0010,anger,0.7216494845360825,0.020618556701030927,0.030927835051546393,0.030927835051546393,0.14432989690721648,0.020618556701030927,0.030927835051546393
MF0006,0010,disgust,0.2413793103448276,0.4367816091954023,0.011494252873563218,0.11494252873563218,0.034482758620689655,0.011494252873563218,0.14942528735632185
MF0006,0010,fear,0.29213483146067415,0.07865168539325842,0.056179775280898875,0.033707865168539325,0.1797752808988764,0.011235955056179775,0.34831460674157305
MF0006,0010,happiness,NA,NA,NA,0.979381443298969,NA,0.020618556701030927,NA
MF0006,0010,sadness,0.47674418604651164,0.046511627906976744,0.023255813953488372,NA,0.26744186046511625,0.011627906976744186,0.1744186046511628
MF0006,0010,surprise,NA,0.043859649122807015,0.03508771929824561,0.043859649122807015,0.017543859649122806,0.7456140350877193,0.11403508771929824
MF0006,0011,anger,0.041237113402061855,0.041237113402061855,0.23711340206185566,NA,NA,0.6701030927835051,0.010309278350515464
MF0006,0011,disgust,0.06896551724137931,0.25287356321839083,0.19540229885057472,0.011494252873563218,0.06896551724137931,0.3333333333333333,0.06896551724137931
MF0006,0011,fear,NA,0.011235955056179775,0.11235955056179775,0.02247191011235955,0.02247191011235955,0.8202247191011236,0.011235955056179775
MF0006,0011,happiness,NA,0.010309278350515464,0.010309278350515464,0.979381443298969,NA,NA,NA
MF0006,0011,sadness,0.05813953488372093,0.05813953488372093,0.13953488372093023,NA,0.46511627906976744,0.03488372093023256,0.2441860465116279
MF0006,0011,surprise,NA,0.008771929824561403,0.043859649122807015,NA,0.017543859649122806,0.8947368421052632,0.03508771929824561
MF0006,0012,anger,0.10309278350515463,0.041237113402061855,0.020618556701030927,0.10309278350515463,0.13402061855670103,0.010309278350515464,0.5876288659793815
MF0006,0012,disgust,NA,0.42528735632183906,0.08045977011494253,0.1839080459770115,0.10344827586206896,0.12643678160919541,0.08045977011494253
MF0006,0012,fear,0.06741573033707865,0.0449438202247191,NA,0.06741573033707865,0.1797752808988764,0.011235955056179775,0.6292134831460674
MF0006,0012,happiness,NA,NA,NA,0.979381443298969,NA,0.010309278350515464,0.010309278350515464
MF0006,0012,sadness,0.06976744186046512,0.05813953488372093,NA,0.011627906976744186,0.18604651162790697,NA,0.6744186046511628
MF0006,0012,surprise,NA,NA,NA,0.8245614035087719,NA,0.07894736842105263,0.09649122807017543
MF0006,0013,anger,0.1134020618556701,0.07216494845360824,0.010309278350515464,0.24742268041237114,0.1134020618556701,0.020618556701030927,0.422680412371134
MF0006,0013,disgust,0.05747126436781609,0.1839080459770115,0.05747126436781609,0.27586206896551724,0.04597701149425287,0.25287356321839083,0.12643678160919541
MF0006,0013,fear,0.14606741573033707,0.0449438202247191,0.033707865168539325,0.0898876404494382,0.12359550561797752,0.0449438202247191,0.5168539325842697
MF0006,0013,happiness,NA,NA,0.010309278350515464,0.979381443298969,NA,0.010309278350515464,NA
MF0006,0013,sadness,0.05813953488372093,0.03488372093023256,0.023255813953488372,0.3372093023255814,0.046511627906976744,0.023255813953488372,0.47674418604651164
MF0006,0013,surprise,0.017543859649122806,0.043859649122807015,0.017543859649122806,0.5263157894736842,NA,0.12280701754385964,0.2719298245614035
MF0007,0002,anger,0.30927835051546393,0.061855670103092786,0.15463917525773196,0.020618556701030927,0.31958762886597936,0.041237113402061855,0.09278350515463918
MF0007,0002,disgust,0.011494252873563218,0.4827586206896552,0.3333333333333333,0.011494252873563218,0.09195402298850575,0.05747126436781609,0.011494252873563218
MF0007,0002,fear,0.033707865168539325,0.011235955056179775,0.2808988764044944,0.0449438202247191,0.056179775280898875,0.47191011235955055,0.10112359550561797
MF0007,0002,sadness,0.12790697674418605,0.023255813953488372,0.18604651162790697,0.011627906976744186,0.3023255813953488,0.011627906976744186,0.3372093023255814
MF0007,0002,surprise,NA,NA,0.008771929824561403,0.7543859649122807,NA,0.23684210526315788,NA
MF0007,0003,anger,0.06140350877192982,0.19298245614035087,0.02631578947368421,0.3684210526315789,0.07017543859649122,0.11403508771929824,0.16666666666666666
MF0007,0003,disgust,NA,0.09278350515463918,0.030927835051546393,0.8041237113402062,0.041237113402061855,0.020618556701030927,0.010309278350515464
MF0007,0003,fear,NA,0.05747126436781609,0.09195402298850575,0.27586206896551724,0.22988505747126436,0.05747126436781609,0.28735632183908044
MF0007,0003,happiness,NA,NA,NA,0.9887640449438202,NA,0.011235955056179775,NA
MF0007,0003,sadness,0.010309278350515464,0.061855670103092786,0.020618556701030927,0.6185567010309279,0.09278350515463918,0.061855670103092786,0.13402061855670103
MF0007,0003,surprise,NA,NA,0.011627906976744186,0.32558139534883723,0.023255813953488372,0.6162790697674418,0.023255813953488372
MF0007,0005,anger,0.19298245614035087,0.17543859649122806,0.06140350877192982,0.03508771929824561,0.19298245614035087,0.07894736842105263,0.2631578947368421
MF0007,0005,disgust,NA,0.030927835051546393,NA,0.865979381443299,NA,0.010309278350515464,0.09278350515463918
MF0007,0005,fear,NA,NA,0.011494252873563218,0.5747126436781609,0.04597701149425287,0.26436781609195403,0.10344827586206896
MF0007,0005,happiness,NA,NA,NA,0.9887640449438202,0.011235955056179775,NA,NA
MF0007,0005,sadness,0.09278350515463918,0.05154639175257732,0.08247422680412371,0.020618556701030927,0.17525773195876287,0.17525773195876287,0.4020618556701031
MF0007,0005,surprise,NA,0.023255813953488372,0.011627906976744186,0.1511627906976744,NA,0.7674418604651163,0.046511627906976744
MF0007,0008,anger,0.2807017543859649,0.10526315789473684,0.02631578947368421,0.008771929824561403,0.14035087719298245,0.22807017543859648,0.21052631578947367
MF0007,0008,disgust,0.061855670103092786,0.6597938144329897,0.030927835051546393,NA,0.20618556701030927,0.030927835051546393,0.010309278350515464
MF0007,0008,fear,NA,NA,NA,0.011494252873563218,NA,0.9885057471264368,NA
MF0007,0008,happiness,NA,NA,NA,0.9775280898876404,NA,0.011235955056179775,0.011235955056179775
MF0007,0008,sadness,0.061855670103092786,0.041237113402061855,0.041237113402061855,0.020618556701030927,0.32989690721649484,0.020618556701030927,0.4845360824742268
MF0007,0008,surprise,NA,NA,NA,0.6744186046511628,NA,0.32558139534883723,NA
MF0008,0002,anger,0.03508771929824561,0.02631578947368421,0.043859649122807015,0.34210526315789475,0.10526315789473684,0.043859649122807015,0.40350877192982454
MF0008,0002,disgust,0.061855670103092786,0.36082474226804123,NA,NA,0.4948453608247423,0.041237113402061855,0.041237113402061855
MF0008,0002,fear,NA,0.011494252873563218,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.8850574712643678,0.04597701149425287
MF0008,0002,happiness,NA,NA,NA,0.9887640449438202,NA,0.011235955056179775,NA
MF0008,0002,sadness,0.05154639175257732,0.061855670103092786,0.041237113402061855,NA,0.7010309278350515,0.020618556701030927,0.12371134020618557
MF0008,0002,surprise,NA,0.03488372093023256,0.011627906976744186,0.046511627906976744,0.023255813953488372,0.872093023255814,0.011627906976744186
MF0008,0004,anger,0.47368421052631576,0.07894736842105263,0.03508771929824561,0.017543859649122806,0.08771929824561403,0.12280701754385964,0.18421052631578946
MF0008,0004,disgust,0.061855670103092786,0.5876288659793815,NA,0.25773195876288657,0.030927835051546393,0.030927835051546393,0.030927835051546393
MF0008,0004,fear,0.022988505747126436,0.011494252873563218,0.05747126436781609,0.05747126436781609,0.04597701149425287,0.4827586206896552,0.3218390804597701
MF0008,0004,happiness,0.011235955056179775,NA,NA,0.9887640449438202,NA,NA,NA
MF0008,0004,sadness,0.030927835051546393,0.08247422680412371,0.030927835051546393,0.09278350515463918,0.14432989690721648,0.020618556701030927,0.5979381443298969
MF0008,0004,surprise,NA,NA,NA,0.813953488372093,NA,0.18604651162790697,NA
MF0008,0005,anger,0.08771929824561403,0.18421052631578946,0.043859649122807015,0.11403508771929824,0.16666666666666666,0.08771929824561403,0.3157894736842105
MF0008,0005,disgust,0.020618556701030927,0.35051546391752575,0.13402061855670103,0.07216494845360824,0.15463917525773196,0.15463917525773196,0.1134020618556701
MF0008,0005,fear,NA,0.034482758620689655,0.16091954022988506,0.22988505747126436,0.06896551724137931,0.2988505747126437,0.20689655172413793
MF0008,0005,happiness,0.011235955056179775,NA,NA,0.9662921348314607,0.011235955056179775,NA,0.011235955056179775
MF0008,0005,sadness,0.05154639175257732,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.36082474226804123,0.061855670103092786,0.25773195876288657
MF0008,0005,surprise,0.023255813953488372,0.011627906976744186,0.10465116279069768,0.09302325581395349,0.09302325581395349,0.29069767441860467,0.38372093023255816
MF0008,0006,anger,0.02631578947368421,0.16666666666666666,0.02631578947368421,0.45614035087719296,0.043859649122807015,0.13157894736842105,0.14912280701754385
MF0008,0006,disgust,0.041237113402061855,0.44329896907216493,0.061855670103092786,0.30927835051546393,0.030927835051546393,0.061855670103092786,0.05154639175257732
MF0008,0006,fear,0.022988505747126436,0.04597701149425287,0.09195402298850575,0.19540229885057472,0.13793103448275862,0.05747126436781609,0.4482758620689655
MF0008,0006,happiness,NA,0.011235955056179775,NA,0.9775280898876404,NA,0.011235955056179775,NA
MF0008,0006,sadness,0.05154639175257732,0.13402061855670103,0.07216494845360824,0.1134020618556701,0.17525773195876287,0.061855670103092786,0.3917525773195876
MF0008,0006,surprise,NA,NA,NA,0.9651162790697675,0.011627906976744186,0.023255813953488372,NA
MF0008,0007,anger,0.2807017543859649,0.11403508771929824,0.10526315789473684,NA,0.2543859649122807,0.043859649122807015,0.20175438596491227
MF0008,0007,disgust,0.10309278350515463,0.4020618556701031,0.1134020618556701,0.010309278350515464,0.24742268041237114,0.05154639175257732,0.07216494845360824
MF0008,0007,fear,0.034482758620689655,0.04597701149425287,0.1839080459770115,0.022988505747126436,0.14942528735632185,0.3333333333333333,0.22988505747126436
MF0008,0007,happiness,NA,NA,NA,0.9775280898876404,0.011235955056179775,0.011235955056179775,NA
MF0008,0007,sadness,0.09278350515463918,0.041237113402061855,0.08247422680412371,NA,0.5154639175257731,0.030927835051546393,0.23711340206185566
MF0008,0007,surprise,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.872093023255814,0.03488372093023256
MF0008,0008,anger,0.41228070175438597,0.11403508771929824,NA,0.017543859649122806,0.37719298245614036,0.008771929824561403,0.07017543859649122
MF0008,0008,disgust,0.26804123711340205,0.44329896907216493,0.030927835051546393,NA,0.16494845360824742,0.041237113402061855,0.05154639175257732
MF0008,0008,fear,0.12643678160919541,0.22988505747126436,0.04597701149425287,0.022988505747126436,0.27586206896551724,0.08045977011494253,0.21839080459770116
MF0008,0008,happiness,NA,0.10112359550561797,NA,0.8314606741573034,0.02247191011235955,NA,0.0449438202247191
MF0008,0008,sadness,0.21649484536082475,0.13402061855670103,0.030927835051546393,0.020618556701030927,0.26804123711340205,0.020618556701030927,0.30927835051546393
MF0008,0008,surprise,0.03488372093023256,0.5232558139534884,NA,0.313953488372093,0.05813953488372093,0.011627906976744186,0.05813953488372093
MF0008,0009,anger,0.02631578947368421,0.03508771929824561,0.017543859649122806,0.30701754385964913,0.18421052631578946,0.017543859649122806,0.41228070175438597
MF0008,0009,disgust,0.030927835051546393,0.061855670103092786,0.05154639175257732,0.25773195876288657,0.05154639175257732,0.1134020618556701,0.4329896907216495
MF0008,0009,fear,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.7586206896551724,0.022988505747126436,0.011494252873563218,0.14942528735632185
MF0008,0009,happiness,NA,NA,NA,1,NA,NA,NA
MF0008,0009,sadness,0.020618556701030927,0.061855670103092786,0.010309278350515464,0.10309278350515463,0.23711340206185566,0.020618556701030927,0.5463917525773195
MF0008,0009,surprise,NA,NA,NA,1,NA,NA,NA
MF0008,0010,anger,0.13157894736842105,0.02631578947368421,0.02631578947368421,0.043859649122807015,0.2807017543859649,0.02631578947368421,0.4649122807017544
MF0008,0010,disgust,0.3917525773195876,0.09278350515463918,0.030927835051546393,0.020618556701030927,0.20618556701030927,0.020618556701030927,0.23711340206185566
MF0008,0010,fear,0.11494252873563218,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.3333333333333333,0.034482758620689655,0.41379310344827586
MF0008,0010,happiness,0.011235955056179775,NA,NA,0.9775280898876404,NA,NA,0.011235955056179775
MF0008,0010,sadness,0.2268041237113402,0.05154639175257732,0.030927835051546393,0.010309278350515464,0.31958762886597936,0.010309278350515464,0.35051546391752575
MF0008,0010,surprise,NA,NA,NA,0.9883720930232558,0.011627906976744186,NA,NA
MF0008,0011,anger,0.043859649122807015,0.008771929824561403,0.05263157894736842,0.07017543859649122,0.3157894736842105,0.043859649122807015,0.4649122807017544
MF0008,0011,disgust,0.07216494845360824,0.08247422680412371,0.05154639175257732,0.020618556701030927,0.38144329896907214,0.020618556701030927,0.3711340206185567
MF0008,0011,fear,0.022988505747126436,0.022988505747126436,0.08045977011494253,0.06896551724137931,0.3448275862068966,NA,0.45977011494252873
MF0008,0011,happiness,NA,NA,NA,0.9775280898876404,NA,0.02247191011235955,NA
MF0008,0011,sadness,0.020618556701030927,0.010309278350515464,0.030927835051546393,0.041237113402061855,0.28865979381443296,0.041237113402061855,0.5670103092783505
MF0008,0011,surprise,NA,NA,0.08139534883720931,0.5697674418604651,0.023255813953488372,0.023255813953488372,0.3023255813953488
MF0008,0012,anger,0.03508771929824561,0.11403508771929824,0.21052631578947367,0.07017543859649122,0.21052631578947367,0.06140350877192982,0.2982456140350877
MF0008,0012,disgust,NA,0.061855670103092786,0.041237113402061855,0.7216494845360825,0.07216494845360824,NA,0.10309278350515463
