lab_id,model_id,model_expression,anger,disgust,fear,happiness,sadness,surprise,other,mean_intensity_rating
MF0006,0012,fear,0.06818181818181818,0.045454545454545456,NA,0.06818181818181818,0.17045454545454544,0.011363636363636364,0.6363636363636364,2.1
MF0006,0012,happiness,NA,NA,NA,0.979381443298969,NA,0.010309278350515464,0.010309278350515464,6.065934065934066
MF0006,0012,sadness,0.06976744186046512,0.05813953488372093,NA,0.011627906976744186,0.18604651162790697,NA,0.6744186046511628,2.495145631067961
MF0006,0012,surprise,NA,NA,NA,0.8245614035087719,NA,0.07894736842105263,0.09649122807017543,2.2857142857142856
MF0006,0013,anger,0.1134020618556701,0.07216494845360824,0.010309278350515464,0.24742268041237114,0.1134020618556701,0.020618556701030927,0.422680412371134,2.488095238095238
MF0006,0013,disgust,0.05747126436781609,0.1839080459770115,0.05747126436781609,0.27586206896551724,0.04597701149425287,0.25287356321839083,0.12643678160919541,2.8241758241758244
MF0006,0013,fear,0.14772727272727273,0.045454545454545456,0.03409090909090909,0.09090909090909091,0.11363636363636363,0.045454545454545456,0.5227272727272727,2.0555555555555554
MF0006,0013,happiness,NA,NA,0.010309278350515464,0.979381443298969,NA,0.010309278350515464,NA,6.142857142857143
MF0006,0013,sadness,0.05813953488372093,0.03488372093023256,0.023255813953488372,0.3372093023255814,0.046511627906976744,0.023255813953488372,0.47674418604651164,2.233009708737864
MF0006,0013,surprise,0.017543859649122806,0.043859649122807015,0.017543859649122806,0.5263157894736842,NA,0.12280701754385964,0.2719298245614035,2.0238095238095237
MF0007,0002,anger,0.30927835051546393,0.061855670103092786,0.15463917525773196,0.020618556701030927,0.31958762886597936,0.041237113402061855,0.09278350515463918,3.892857142857143
MF0007,0002,disgust,0.011494252873563218,0.4827586206896552,0.3333333333333333,0.011494252873563218,0.09195402298850575,0.05747126436781609,0.011494252873563218,4.131868131868132
MF0007,0002,fear,0.03409090909090909,0.011363636363636364,0.2840909090909091,0.03409090909090909,0.056818181818181816,0.4772727272727273,0.10227272727272728,4.366666666666666
MF0007,0002,sadness,0.12790697674418605,0.023255813953488372,0.18604651162790697,0.011627906976744186,0.3023255813953488,0.011627906976744186,0.3372093023255814,3.6310679611650487
MF0007,0002,surprise,NA,NA,0.008771929824561403,0.7543859649122807,NA,0.23684210526315788,NA,4.2976190476190474
MF0007,0003,anger,0.06140350877192982,0.19298245614035087,0.02631578947368421,0.3684210526315789,0.07017543859649122,0.11403508771929824,0.16666666666666666,2.392857142857143
MF0007,0003,disgust,NA,0.09278350515463918,0.030927835051546393,0.8041237113402062,0.041237113402061855,0.020618556701030927,0.010309278350515464,2.5824175824175826
MF0007,0003,fear,NA,0.05747126436781609,0.09195402298850575,0.27586206896551724,0.22988505747126436,0.05747126436781609,0.28735632183908044,2.5
MF0007,0003,happiness,NA,NA,NA,0.9886363636363636,NA,0.011363636363636364,NA,6.131868131868132
MF0007,0003,sadness,0.010309278350515464,0.061855670103092786,0.020618556701030927,0.6185567010309279,0.09278350515463918,0.061855670103092786,0.13402061855670103,2.2427184466019416
MF0007,0003,surprise,NA,NA,0.011627906976744186,0.32558139534883723,0.023255813953488372,0.6162790697674418,0.023255813953488372,4.380952380952381
MF0007,0005,anger,0.19298245614035087,0.17543859649122806,0.06140350877192982,0.03508771929824561,0.19298245614035087,0.07894736842105263,0.2631578947368421,2.988095238095238
MF0007,0005,disgust,NA,0.030927835051546393,NA,0.865979381443299,NA,0.010309278350515464,0.09278350515463918,2.0549450549450547
MF0007,0005,fear,NA,NA,0.011494252873563218,0.5747126436781609,0.04597701149425287,0.26436781609195403,0.10344827586206896,2.488888888888889
MF0007,0005,happiness,NA,NA,NA,0.9886363636363636,0.011363636363636364,NA,NA,4.945054945054945
MF0007,0005,sadness,0.09278350515463918,0.05154639175257732,0.08247422680412371,0.020618556701030927,0.17525773195876287,0.17525773195876287,0.4020618556701031,2.6116504854368934
MF0007,0005,surprise,NA,0.023255813953488372,0.011627906976744186,0.1511627906976744,NA,0.7674418604651163,0.046511627906976744,5.107142857142857
MF0007,0008,anger,0.2807017543859649,0.10526315789473684,0.02631578947368421,0.008771929824561403,0.14035087719298245,0.22807017543859648,0.21052631578947367,3.4761904761904763
MF0007,0008,disgust,0.061855670103092786,0.6597938144329897,0.030927835051546393,NA,0.20618556701030927,0.030927835051546393,0.010309278350515464,5.670329670329671
MF0007,0008,fear,NA,NA,NA,0.011494252873563218,NA,0.9885057471264368,NA,4.377777777777778
MF0007,0008,happiness,NA,NA,NA,0.9772727272727273,NA,0.011363636363636364,0.011363636363636364,5.384615384615385
MF0007,0008,sadness,0.061855670103092786,0.041237113402061855,0.041237113402061855,0.020618556701030927,0.32989690721649484,0.020618556701030927,0.4845360824742268,2.9320388349514563
MF0007,0008,surprise,NA,NA,NA,0.6744186046511628,NA,0.32558139534883723,NA,5.2023809523809526
MF0008,0002,anger,0.03508771929824561,0.02631578947368421,0.043859649122807015,0.34210526315789475,0.10526315789473684,0.043859649122807015,0.40350877192982454,2.392857142857143
MF0008,0002,disgust,0.061855670103092786,0.36082474226804123,NA,NA,0.4948453608247423,0.041237113402061855,0.041237113402061855,3.758241758241758
MF0008,0002,fear,NA,0.011494252873563218,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.8850574712643678,0.04597701149425287,3.6444444444444444
MF0008,0002,happiness,NA,NA,NA,0.9886363636363636,NA,0.011363636363636364,NA,4.714285714285714
MF0008,0002,sadness,0.05154639175257732,0.061855670103092786,0.041237113402061855,NA,0.7010309278350515,0.020618556701030927,0.12371134020618557,4.378640776699029
MF0008,0002,surprise,NA,0.03488372093023256,0.011627906976744186,0.046511627906976744,0.023255813953488372,0.872093023255814,0.011627906976744186,4.5
MF0008,0004,anger,0.47368421052631576,0.07894736842105263,0.03508771929824561,0.017543859649122806,0.08771929824561403,0.12280701754385964,0.18421052631578946,3.607142857142857
MF0008,0004,disgust,0.061855670103092786,0.5876288659793815,NA,0.25773195876288657,0.030927835051546393,0.030927835051546393,0.030927835051546393,3.2637362637362637
MF0008,0004,fear,0.022988505747126436,0.011494252873563218,0.05747126436781609,0.05747126436781609,0.04597701149425287,0.4827586206896552,0.3218390804597701,2.688888888888889
MF0008,0004,happiness,0.011363636363636364,NA,NA,0.9886363636363636,NA,NA,NA,5.450549450549451
MF0008,0004,sadness,0.030927835051546393,0.08247422680412371,0.030927835051546393,0.09278350515463918,0.14432989690721648,0.020618556701030927,0.5979381443298969,2.6893203883495147
MF0008,0004,surprise,NA,NA,NA,0.813953488372093,NA,0.18604651162790697,NA,3.642857142857143
MF0008,0005,anger,0.08771929824561403,0.18421052631578946,0.043859649122807015,0.11403508771929824,0.16666666666666666,0.08771929824561403,0.3157894736842105,2.4166666666666665
MF0008,0005,disgust,0.020618556701030927,0.35051546391752575,0.13402061855670103,0.07216494845360824,0.15463917525773196,0.15463917525773196,0.1134020618556701,2.8241758241758244
MF0008,0005,fear,NA,0.034482758620689655,0.16091954022988506,0.22988505747126436,0.06896551724137931,0.2988505747126437,0.20689655172413793,2.7222222222222223
MF0008,0005,happiness,0.011363636363636364,NA,NA,0.9659090909090909,0.011363636363636364,NA,0.011363636363636364,5.065934065934066
MF0008,0005,sadness,0.05154639175257732,0.10309278350515463,0.08247422680412371,0.08247422680412371,0.36082474226804123,0.061855670103092786,0.25773195876288657,3.3883495145631066
MF0008,0005,surprise,0.023255813953488372,0.011627906976744186,0.10465116279069768,0.09302325581395349,0.09302325581395349,0.29069767441860467,0.38372093023255816,2.1666666666666665
MF0008,0006,anger,0.02631578947368421,0.16666666666666666,0.02631578947368421,0.45614035087719296,0.043859649122807015,0.13157894736842105,0.14912280701754385,2.2857142857142856
MF0008,0006,disgust,0.041237113402061855,0.44329896907216493,0.061855670103092786,0.30927835051546393,0.030927835051546393,0.061855670103092786,0.05154639175257732,2.978021978021978
MF0008,0006,fear,0.022988505747126436,0.04597701149425287,0.09195402298850575,0.19540229885057472,0.13793103448275862,0.05747126436781609,0.4482758620689655,2.1777777777777776
MF0008,0006,happiness,NA,0.011363636363636364,NA,0.9772727272727273,NA,0.011363636363636364,NA,5.428571428571429
MF0008,0006,sadness,0.05154639175257732,0.13402061855670103,0.07216494845360824,0.1134020618556701,0.17525773195876287,0.061855670103092786,0.3917525773195876,2.5533980582524274
MF0008,0006,surprise,NA,NA,NA,0.9651162790697675,0.011627906976744186,0.023255813953488372,NA,2.1547619047619047
MF0008,0007,anger,0.2807017543859649,0.11403508771929824,0.10526315789473684,NA,0.2543859649122807,0.043859649122807015,0.20175438596491227,2.9523809523809526
MF0008,0007,disgust,0.10309278350515463,0.4020618556701031,0.1134020618556701,0.010309278350515464,0.24742268041237114,0.05154639175257732,0.07216494845360824,3.2747252747252746
MF0008,0007,fear,0.034482758620689655,0.04597701149425287,0.1839080459770115,0.022988505747126436,0.14942528735632185,0.3333333333333333,0.22988505747126436,3.3333333333333335
MF0008,0007,happiness,NA,NA,NA,0.9772727272727273,0.011363636363636364,0.011363636363636364,NA,4.604395604395604
MF0008,0007,sadness,0.09278350515463918,0.041237113402061855,0.08247422680412371,NA,0.5154639175257731,0.030927835051546393,0.23711340206185566,3.5145631067961167
MF0008,0007,surprise,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.872093023255814,0.03488372093023256,4.5476190476190474
MF0008,0008,anger,0.41228070175438597,0.11403508771929824,NA,0.017543859649122806,0.37719298245614036,0.008771929824561403,0.07017543859649122,3.630952380952381
MF0008,0008,disgust,0.26804123711340205,0.44329896907216493,0.030927835051546393,NA,0.16494845360824742,0.041237113402061855,0.05154639175257732,3.7032967032967035
MF0008,0008,fear,0.12643678160919541,0.22988505747126436,0.04597701149425287,0.022988505747126436,0.27586206896551724,0.08045977011494253,0.21839080459770116,2.7777777777777777
MF0008,0008,happiness,NA,0.10227272727272728,NA,0.8295454545454546,0.022727272727272728,NA,0.045454545454545456,4.076923076923077
MF0008,0008,sadness,0.21649484536082475,0.13402061855670103,0.030927835051546393,0.020618556701030927,0.26804123711340205,0.020618556701030927,0.30927835051546393,3.6699029126213594
MF0008,0008,surprise,0.03488372093023256,0.5232558139534884,NA,0.313953488372093,0.05813953488372093,0.011627906976744186,0.05813953488372093,2.1785714285714284
MF0008,0009,anger,0.02631578947368421,0.03508771929824561,0.017543859649122806,0.30701754385964913,0.18421052631578946,0.017543859649122806,0.41228070175438597,2.0476190476190474
MF0008,0009,disgust,0.030927835051546393,0.061855670103092786,0.05154639175257732,0.25773195876288657,0.05154639175257732,0.1134020618556701,0.4329896907216495,1.8681318681318682
MF0008,0009,fear,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.7586206896551724,0.022988505747126436,0.011494252873563218,0.14942528735632185,1.9111111111111112
MF0008,0009,happiness,NA,NA,NA,1,NA,NA,NA,5.208791208791209
MF0008,0009,sadness,0.020618556701030927,0.061855670103092786,0.010309278350515464,0.10309278350515463,0.23711340206185566,0.020618556701030927,0.5463917525773195,2.436893203883495
MF0008,0009,surprise,NA,NA,NA,1,NA,NA,NA,2.2142857142857144
MF0008,0010,anger,0.13157894736842105,0.02631578947368421,0.02631578947368421,0.043859649122807015,0.2807017543859649,0.02631578947368421,0.4649122807017544,2.642857142857143
MF0008,0010,disgust,0.3917525773195876,0.09278350515463918,0.030927835051546393,0.020618556701030927,0.20618556701030927,0.020618556701030927,0.23711340206185566,2.241758241758242
MF0008,0010,fear,0.11494252873563218,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.3333333333333333,0.034482758620689655,0.41379310344827586,2.1444444444444444
MF0008,0010,happiness,0.011363636363636364,NA,NA,0.9772727272727273,NA,NA,0.011363636363636364,3.681318681318681
MF0008,0010,sadness,0.2268041237113402,0.05154639175257732,0.030927835051546393,0.010309278350515464,0.31958762886597936,0.010309278350515464,0.35051546391752575,2.883495145631068
MF0008,0010,surprise,NA,NA,NA,0.9883720930232558,0.011627906976744186,NA,NA,2.2023809523809526
MF0008,0011,anger,0.043859649122807015,0.008771929824561403,0.05263157894736842,0.07017543859649122,0.3157894736842105,0.043859649122807015,0.4649122807017544,2.2023809523809526
MF0008,0011,disgust,0.07216494845360824,0.08247422680412371,0.05154639175257732,0.020618556701030927,0.38144329896907214,0.020618556701030927,0.3711340206185567,1.978021978021978
MF0008,0011,fear,0.022988505747126436,0.022988505747126436,0.08045977011494253,0.06896551724137931,0.3448275862068966,NA,0.45977011494252873,2.1777777777777776
MF0008,0011,happiness,NA,NA,NA,0.9772727272727273,NA,0.022727272727272728,NA,4.824175824175824
MF0008,0011,sadness,0.020618556701030927,0.010309278350515464,0.030927835051546393,0.041237113402061855,0.28865979381443296,0.041237113402061855,0.5670103092783505,3
MF0008,0011,surprise,NA,NA,0.08139534883720931,0.5697674418604651,0.023255813953488372,0.023255813953488372,0.3023255813953488,1.75
MF0008,0012,anger,0.03508771929824561,0.11403508771929824,0.21052631578947367,0.07017543859649122,0.21052631578947367,0.06140350877192982,0.2982456140350877,2.3452380952380953
MF0008,0012,disgust,NA,0.061855670103092786,0.041237113402061855,0.7216494845360825,0.07216494845360824,NA,0.10309278350515463,1.7252747252747254
MF0008,0012,fear,NA,0.011494252873563218,0.011494252873563218,0.5517241379310345,0.04597701149425287,0.1839080459770115,0.19540229885057472,2.3666666666666667
MF0008,0012,happiness,NA,0.011363636363636364,0.011363636363636364,0.9545454545454546,NA,NA,0.022727272727272728,4.593406593406593
MF0008,0012,sadness,0.030927835051546393,0.041237113402061855,0.10309278350515463,0.030927835051546393,0.7010309278350515,0.020618556701030927,0.07216494845360824,4.233009708737864
MF0008,0012,surprise,NA,NA,NA,0.9418604651162791,NA,0.046511627906976744,0.011627906976744186,2.130952380952381
MF0010,0001,anger,0.24561403508771928,0.07894736842105263,0.043859649122807015,NA,0.3157894736842105,0.008771929824561403,0.30701754385964913,2.880952380952381
MF0010,0001,disgust,0.12371134020618557,0.5876288659793815,0.020618556701030927,0.08247422680412371,0.07216494845360824,0.020618556701030927,0.09278350515463918,2.857142857142857
MF0010,0001,fear,NA,NA,0.11494252873563218,0.022988505747126436,NA,0.8620689655172413,NA,5.233333333333333
MF0010,0001,happiness,NA,NA,NA,1,NA,NA,NA,5.43956043956044
MF0010,0001,sadness,0.17525773195876287,0.13402061855670103,0.030927835051546393,NA,0.3402061855670103,0.010309278350515464,0.30927835051546393,3.4174757281553396
MF0010,0001,surprise,NA,NA,0.011627906976744186,0.09302325581395349,0.011627906976744186,0.8837209302325582,NA,5.880952380952381
MF0010,0002,anger,0.3684210526315789,0.23684210526315788,0.07894736842105263,0.008771929824561403,0.11403508771929824,0.14912280701754385,0.043859649122807015,4.238095238095238
MF0010,0002,disgust,0.061855670103092786,0.5257731958762887,0.05154639175257732,0.030927835051546393,0.15463917525773196,0.13402061855670103,0.041237113402061855,3.3736263736263736
MF0010,0002,fear,0.05747126436781609,0.05747126436781609,0.3333333333333333,0.011494252873563218,0.28735632183908044,0.20689655172413793,0.04597701149425287,4.122222222222222
MF0010,0002,happiness,NA,NA,NA,0.9772727272727273,0.022727272727272728,NA,NA,5.010989010989011
MF0010,0002,sadness,0.1134020618556701,0.15463917525773196,0.16494845360824742,NA,0.4639175257731959,0.030927835051546393,0.07216494845360824,4.281553398058253
MF0010,0002,surprise,0.03488372093023256,NA,0.09302325581395349,0.011627906976744186,0.08139534883720931,0.6511627906976745,0.12790697674418605,2.4642857142857144
MF0010,0003,anger,0.08771929824561403,0.08771929824561403,0.30701754385964913,0.043859649122807015,0.03508771929824561,0.32456140350877194,0.11403508771929824,3.107142857142857
MF0010,0003,disgust,0.030927835051546393,0.061855670103092786,0.5360824742268041,0.16494845360824742,0.020618556701030927,0.16494845360824742,0.020618556701030927,4
MF0010,0003,fear,0.034482758620689655,0.011494252873563218,0.27586206896551724,NA,NA,0.6781609195402298,NA,4.844444444444444
MF0010,0003,happiness,0.022727272727272728,NA,0.011363636363636364,0.8863636363636364,NA,NA,0.07954545454545454,3.3846153846153846
MF0010,0003,sadness,0.05154639175257732,0.12371134020618557,0.38144329896907214,0.010309278350515464,0.041237113402061855,0.20618556701030927,0.18556701030927836,2.9902912621359223
MF0010,0003,surprise,0.011627906976744186,0.046511627906976744,0.1511627906976744,0.10465116279069768,NA,0.6395348837209303,0.046511627906976744,4.511904761904762
MF0010,0004,anger,0.5614035087719298,0.07894736842105263,0.10526315789473684,NA,0.08771929824561403,0.06140350877192982,0.10526315789473684,3.8095238095238093
MF0010,0004,disgust,0.35051546391752575,0.4948453608247423,0.010309278350515464,NA,0.09278350515463918,0.041237113402061855,0.010309278350515464,4.681318681318682
MF0010,0004,fear,0.06896551724137931,0.011494252873563218,0.2413793103448276,0.011494252873563218,NA,0.6551724137931034,0.011494252873563218,4.8
MF0010,0004,happiness,NA,NA,NA,0.9772727272727273,0.022727272727272728,NA,NA,4.967032967032967
MF0010,0004,sadness,0.10309278350515463,0.030927835051546393,0.08247422680412371,0.010309278350515464,0.25773195876288657,0.061855670103092786,0.4536082474226804,2.8932038834951457
MF0010,0004,surprise,NA,NA,0.05813953488372093,NA,0.023255813953488372,0.9186046511627907,NA,4.809523809523809
MF0010,0005,anger,0.2982456140350877,0.11403508771929824,0.08771929824561403,0.017543859649122806,0.2631578947368421,0.043859649122807015,0.17543859649122806,3.238095238095238
MF0010,0005,disgust,0.1958762886597938,0.28865979381443296,0.09278350515463918,0.010309278350515464,0.27835051546391754,0.010309278350515464,0.12371134020618557,3.5384615384615383
MF0010,0005,fear,0.022988505747126436,0.05747126436781609,0.10344827586206896,0.14942528735632185,0.1724137931034483,0.10344827586206896,0.39080459770114945,2.6666666666666665
MF0010,0005,happiness,NA,0.011363636363636364,NA,0.9772727272727273,NA,NA,0.011363636363636364,5.472527472527473
MF0010,0005,sadness,0.061855670103092786,0.08247422680412371,0.14432989690721648,NA,0.4845360824742268,0.020618556701030927,0.20618556701030927,3.970873786407767
MF0010,0005,surprise,0.023255813953488372,NA,0.03488372093023256,0.37209302325581395,0.06976744186046512,0.18604651162790697,0.313953488372093,2
MF0010,0006,anger,0.6666666666666666,0.09649122807017543,0.03508771929824561,0.017543859649122806,0.13157894736842105,0.02631578947368421,0.02631578947368421,4.357142857142857
MF0010,0006,disgust,0.21649484536082475,0.4948453608247423,0.020618556701030927,0.010309278350515464,0.1958762886597938,0.020618556701030927,0.041237113402061855,3.8351648351648353
MF0010,0006,fear,0.011494252873563218,0.04597701149425287,0.14942528735632185,NA,0.04597701149425287,0.6666666666666666,0.08045977011494253,4.166666666666667
MF0010,0006,happiness,NA,0.011363636363636364,NA,0.9659090909090909,NA,0.011363636363636364,0.011363636363636364,4.637362637362638
MF0010,0006,sadness,0.12371134020618557,0.041237113402061855,0.12371134020618557,0.020618556701030927,0.44329896907216493,0.010309278350515464,0.23711340206185566,3.6699029126213594
MF0010,0006,surprise,0.05813953488372093,0.023255813953488372,0.11627906976744186,0.011627906976744186,0.05813953488372093,0.6511627906976745,0.08139534883720931,2.7976190476190474
MF0010,0007,anger,0.5263157894736842,0.11403508771929824,0.02631578947368421,NA,0.19298245614035087,0.03508771929824561,0.10526315789473684,4.25
MF0010,0007,disgust,0.07216494845360824,0.6288659793814433,0.07216494845360824,NA,0.07216494845360824,0.09278350515463918,0.061855670103092786,4.945054945054945
MF0010,0007,fear,0.1724137931034483,0.2988505747126437,0.04597701149425287,0.011494252873563218,0.42528735632183906,NA,0.04597701149425287,2.8444444444444446
MF0010,0007,happiness,NA,NA,0.011363636363636364,0.9545454545454546,0.011363636363636364,0.022727272727272728,NA,5.450549450549451
MF0010,0007,sadness,0.24742268041237114,0.18556701030927836,0.010309278350515464,NA,0.36082474226804123,0.010309278350515464,0.18556701030927836,4.058252427184466
MF0010,0007,surprise,0.08139534883720931,0.18604651162790697,0.10465116279069768,NA,0.16279069767441862,0.27906976744186046,0.18604651162790697,2.8333333333333335
MF0010,0008,anger,0.6666666666666666,0.11403508771929824,0.017543859649122806,NA,0.06140350877192982,0.07894736842105263,0.06140350877192982,5.0476190476190474
MF0010,0008,disgust,0.1958762886597938,0.4639175257731959,0.061855670103092786,NA,0.07216494845360824,0.16494845360824742,0.041237113402061855,5.21978021978022
MF0010,0008,fear,NA,0.034482758620689655,0.034482758620689655,0.1839080459770115,0.022988505747126436,0.5977011494252874,0.12643678160919541,3.2333333333333334
MF0010,0008,happiness,NA,0.10227272727272728,NA,0.7727272727272727,0.011363636363636364,0.045454545454545456,0.06818181818181818,4.010989010989011
MF0010,0008,sadness,0.4948453608247423,0.16494845360824742,0.030927835051546393,NA,0.21649484536082475,0.010309278350515464,0.08247422680412371,4.533980582524272
MF0010,0008,surprise,0.023255813953488372,0.046511627906976744,0.03488372093023256,0.12790697674418605,0.023255813953488372,0.6744186046511628,0.06976744186046512,3.607142857142857
MF0010,0009,anger,0.2631578947368421,0.5350877192982456,0.017543859649122806,0.10526315789473684,NA,0.043859649122807015,0.03508771929824561,4.404761904761905
MF0010,0009,disgust,0.30927835051546393,0.6597938144329897,0.010309278350515464,NA,0.010309278350515464,NA,0.010309278350515464,6.329670329670329
MF0010,0009,fear,0.011494252873563218,0.08045977011494253,0.28735632183908044,0.13793103448275862,0.034482758620689655,0.3793103448275862,0.06896551724137931,5.066666666666666
MF0010,0009,happiness,NA,NA,NA,0.9772727272727273,0.011363636363636364,0.011363636363636364,NA,4.78021978021978
MF0010,0009,sadness,0.09278350515463918,0.030927835051546393,0.16494845360824742,0.010309278350515464,0.44329896907216493,0.020618556701030927,0.23711340206185566,4.339805825242719
MF0010,0009,surprise,0.011627906976744186,0.011627906976744186,0.06976744186046512,0.023255813953488372,NA,0.872093023255814,0.011627906976744186,5.845238095238095
MF0010,0010,anger,0.08771929824561403,0.09649122807017543,0.21929824561403508,0.008771929824561403,0.07017543859649122,0.5087719298245614,0.008771929824561403,4.476190476190476
MF0010,0010,disgust,0.30927835051546393,0.21649484536082475,0.041237113402061855,NA,0.28865979381443296,0.030927835051546393,0.1134020618556701,3.7142857142857144
MF0010,0010,fear,0.011494252873563218,0.011494252873563218,0.13793103448275862,NA,NA,0.8390804597701149,NA,5.977777777777778
MF0010,0010,happiness,0.022727272727272728,NA,0.011363636363636364,0.7272727272727273,0.03409090909090909,0.022727272727272728,0.18181818181818182,2.7472527472527473
MF0010,0010,sadness,0.2268041237113402,0.030927835051546393,0.05154639175257732,NA,0.35051546391752575,0.020618556701030927,0.31958762886597936,4.067961165048544
MF0010,0010,surprise,NA,0.011627906976744186,0.046511627906976744,0.03488372093023256,NA,0.9069767441860465,NA,5.690476190476191
MF0010,0011,anger,0.6754385964912281,0.09649122807017543,0.06140350877192982,0.008771929824561403,0.017543859649122806,0.09649122807017543,0.043859649122807015,5.392857142857143
MF0010,0011,disgust,0.08247422680412371,0.16494845360824742,0.4536082474226804,NA,0.1958762886597938,0.10309278350515463,NA,4.945054945054945
MF0010,0011,fear,0.12643678160919541,0.022988505747126436,0.16091954022988506,NA,0.022988505747126436,0.6091954022988506,0.05747126436781609,4.377777777777778
MF0010,0011,happiness,NA,0.011363636363636364,NA,0.9659090909090909,NA,NA,0.022727272727272728,4.4945054945054945
MF0010,0011,sadness,0.041237113402061855,0.020618556701030927,0.08247422680412371,0.030927835051546393,0.36082474226804123,0.041237113402061855,0.422680412371134,3.2135922330097086
MF0010,0011,surprise,NA,0.011627906976744186,0.046511627906976744,NA,0.03488372093023256,0.872093023255814,0.03488372093023256,4.583333333333333
MF0010,0012,anger,0.07894736842105263,0.06140350877192982,0.02631578947368421,0.02631578947368421,0.39473684210526316,NA,0.41228070175438597,2.6666666666666665
MF0010,0012,disgust,0.041237113402061855,0.6082474226804123,0.05154639175257732,0.020618556701030927,0.10309278350515463,0.10309278350515463,0.07216494845360824,3.7142857142857144
MF0010,0012,fear,NA,NA,0.08045977011494253,NA,0.011494252873563218,0.896551724137931,0.011494252873563218,4.522222222222222
MF0010,0012,happiness,NA,NA,NA,0.8863636363636364,0.011363636363636364,0.022727272727272728,0.07954545454545454,3.1648351648351647
MF0010,0012,sadness,0.07216494845360824,0.07216494845360824,0.030927835051546393,NA,0.32989690721649484,0.010309278350515464,0.4845360824742268,3
MF0010,0012,surprise,NA,0.011627906976744186,NA,0.6395348837209303,NA,0.3488372093023256,NA,4.726190476190476
MF0010,0013,anger,0.47368421052631576,0.22807017543859648,0.05263157894736842,0.03508771929824561,0.02631578947368421,0.06140350877192982,0.12280701754385964,4.488095238095238
MF0010,0013,disgust,0.041237113402061855,0.4020618556701031,0.32989690721649484,NA,0.041237113402061855,0.041237113402061855,0.14432989690721648,5.274725274725275
MF0010,0013,fear,NA,0.13793103448275862,0.27586206896551724,0.022988505747126436,NA,0.5057471264367817,0.05747126436781609,5.311111111111111
MF0010,0013,happiness,0.011363636363636364,NA,NA,0.9772727272727273,NA,0.011363636363636364,NA,5.714285714285714
MF0010,0013,sadness,0.030927835051546393,0.31958762886597936,0.13402061855670103,0.010309278350515464,0.4020618556701031,0.061855670103092786,0.041237113402061855,5.339805825242719
MF0010,0013,surprise,0.023255813953488372,0.011627906976744186,0.05813953488372093,0.11627906976744186,0.011627906976744186,0.7558139534883721,0.023255813953488372,6.023809523809524
MF0010,0014,anger,0.12280701754385964,0.10526315789473684,0.03508771929824561,0.043859649122807015,0.39473684210526316,0.017543859649122806,0.2807017543859649,2.7738095238095237
MF0010,0014,disgust,NA,0.29896907216494845,0.13402061855670103,0.010309278350515464,0.5051546391752577,NA,0.05154639175257732,4.175824175824176
MF0010,0014,fear,0.06896551724137931,0.16091954022988506,0.2413793103448276,NA,0.28735632183908044,0.10344827586206896,0.13793103448275862,3.2555555555555555
MF0010,0014,happiness,NA,0.18181818181818182,0.11363636363636363,0.38636363636363635,0.23863636363636365,0.011363636363636364,0.06818181818181818,3.5164835164835164
MF0010,0014,sadness,0.07216494845360824,0.17525773195876287,0.09278350515463918,0.020618556701030927,0.4329896907216495,0.010309278350515464,0.1958762886597938,4.359223300970874
MF0010,0014,surprise,NA,0.1511627906976744,0.05813953488372093,0.046511627906976744,0.023255813953488372,0.6627906976744186,0.05813953488372093,3.892857142857143
MF0011,0001,anger,0.12280701754385964,0.07017543859649122,0.05263157894736842,0.12280701754385964,0.17543859649122806,0.07017543859649122,0.38596491228070173,2.619047619047619
MF0011,0001,disgust,0.020618556701030927,0.12371134020618557,0.061855670103092786,0.23711340206185566,0.1958762886597938,0.041237113402061855,0.31958762886597936,2.1648351648351647
MF0011,0001,fear,NA,NA,0.13793103448275862,0.034482758620689655,0.022988505747126436,0.7241379310344828,0.08045977011494253,3.411111111111111
MF0011,0001,happiness,NA,0.011363636363636364,NA,0.9659090909090909,NA,NA,0.022727272727272728,4.626373626373627
MF0011,0001,sadness,0.07216494845360824,0.041237113402061855,0.061855670103092786,0.010309278350515464,0.32989690721649484,NA,0.4845360824742268,3.0679611650485437
MF0011,0001,surprise,NA,NA,0.03488372093023256,0.686046511627907,NA,0.22093023255813954,0.05813953488372093,2.7261904761904763
MF0011,0002,anger,0.2894736842105263,0.07894736842105263,0.017543859649122806,0.017543859649122806,0.37719298245614036,0.07017543859649122,0.14912280701754385,3.130952380952381
MF0011,0002,disgust,0.061855670103092786,0.6701030927835051,0.05154639175257732,NA,0.17525773195876287,0.020618556701030927,0.020618556701030927,4.153846153846154
MF0011,0002,fear,0.034482758620689655,0.011494252873563218,0.04597701149425287,0.034482758620689655,0.3333333333333333,0.022988505747126436,0.5172413793103449,2.2222222222222223
MF0011,0002,happiness,NA,NA,0.011363636363636364,0.9886363636363636,NA,NA,NA,4.615384615384615
MF0011,0002,sadness,0.030927835051546393,NA,0.041237113402061855,0.020618556701030927,0.4639175257731959,0.020618556701030927,0.422680412371134,3.2233009708737863
