session_id,endtime,gender,age,residence,ethnicity,ethnicity_rec,device,try
157153,2025-05-06T17:09:26Z,male,38,GB,white,White,phone,2
157154,2025-05-06T17:10:01Z,female,62,ZA,white,White,phone,2
157155,2025-05-06T17:34:26Z,female,39,ZA,black,Black,laptop,2
157156,2025-05-06T17:18:03Z,male,31,GB,black,Black,laptop,2
157157,2025-05-06T17:23:59Z,male,59,CA,"white, southern european",White,laptop,2
157160,2025-05-06T17:18:40Z,female,37,GB,white british,White,laptop,2
157161,2025-05-06T17:16:22Z,female,31,CL,latinamerican,Latine,desktop,2
157162,2025-05-06T17:17:50Z,female,26,ZA,black,Black,laptop,2
157164,2025-05-06T17:20:56Z,male,28,GB,white,White,laptop,2
157166,2025-05-06T17:14:49Z,male,46,US,white/caucasion,White,laptop,2
157167,2025-05-06T17:12:09Z,male,22,PT,white,White,desktop,2
157168,2025-05-06T17:12:28Z,male,50,US,white,White,laptop,2
157169,2025-05-06T17:14:28Z,female,24,ZA,black,Black,desktop,2
157170,2025-05-06T17:16:31Z,male,30,GB,black,Black,laptop,2
157171,2025-05-06T17:24:58Z,male,29,GB,black,Black,laptop,2
157172,2025-05-06T17:25:05Z,male,56,US,white,White,laptop,2
157175,2025-05-06T17:17:29Z,male,35,DE,caucasian,White,laptop,2
157176,2025-05-06T17:15:37Z,female,22,ZA,black,Black,laptop,2
157177,2025-05-06T17:16:33Z,female,22,ZA,black,Black,phone,2
157178,2025-05-06T17:20:06Z,female,26,ZA,african,Black,desktop,2
157179,2025-05-06T17:17:21Z,female,31,ZA,black,Black,laptop,2
157180,2025-05-06T17:19:30Z,male,21,MX,hispanic,Latine,desktop,2
157181,2025-05-06T17:35:24Z,male,40,GB,black,Black,laptop,2
157182,2025-05-06T17:46:40Z,male,59,US,white,White,desktop,2
157183,2025-05-06T17:22:00Z,female,22,ZA,african,Black,phone,2
157184,2025-05-06T17:14:07Z,female,36,GB,white caucasian,White,laptop,2
157185,2025-05-06T17:15:52Z,male,27,CA,chinese,Asian,desktop,2
157186,2025-05-06T17:18:38Z,male,38,ZA,mixed race,Mixed,desktop,2
157187,2025-05-06T17:19:42Z,female,29,US,afican american,Black,desktop,2
157188,2025-05-06T17:34:45Z,male,29,ZA,black,Black,laptop,2
157189,2025-05-06T17:32:51Z,male,28,ZA,african,Black,phone,2
157190,2025-05-06T17:17:21Z,female,81,ZA,black,Black,desktop,2
157192,2025-05-06T17:33:21Z,male,27,ZA,black,Black,laptop,2
157193,2025-05-06T17:18:36Z,female,34,ZA,black,Black,phone,2
157195,2025-05-06T17:38:02Z,female,30,US,black,Black,laptop,2
157195,2025-05-06T17:38:13Z,female,30,US,black,Black,laptop,2
157197,2025-05-06T17:22:34Z,male,27,ZA,white/caucasian,White,laptop,2
157198,2025-05-06T17:56:38Z,male,24,ZA,black,Black,laptop,2
157199,2025-05-06T17:29:13Z,female,41,ZA,black,Black,desktop,2
157200,2025-05-06T17:20:51Z,female,43,GB,british/white,White,laptop,2
157201,2025-05-06T17:19:31Z,male,48,IL,white,White,laptop,2
157202,2025-05-06T17:18:42Z,male,29,US,african american,Black,laptop,2
157203,2025-05-06T17:20:30Z,male,28,US,white,White,laptop,2
157204,2025-05-06T17:23:44Z,male,32,US,black,Black,desktop,2
157207,2025-05-06T17:30:45Z,female,42,ZA,white,White,laptop,2
157208,2025-05-06T17:20:16Z,female,24,ZA,black,Black,phone,2
157210,2025-05-06T17:19:31Z,female,45,GR,white,White,phone,2
157211,2025-05-06T17:24:08Z,male,25,ZA,black south african,Black,laptop,2
157212,2025-05-06T17:18:00Z,male,31,ES,caucasian,White,laptop,2
157213,2025-05-06T17:19:49Z,female,48,HU,caucasian/white,White,desktop,2
157215,2025-05-06T17:21:52Z,female,54,GB,white,White,phone,2
157216,2025-05-06T17:19:52Z,female,36,ZA,black african,Black,phone,2
157217,2025-05-06T17:22:44Z,female,22,ES,white,White,laptop,2
157219,2025-05-06T17:26:45Z,female,51,IT,asian,Asian,phone,2
157220,2025-05-06T17:26:52Z,male,30,IT,caucasian,White,laptop,2
157221,2025-05-06T17:18:53Z,male,32,DE,white,White,laptop,2
157222,2025-05-06T17:22:31Z,female,25,PT,caucasian,White,desktop,2
157223,2025-05-06T17:22:56Z,male,32,ZA,mixed race,Mixed,phone,2
157224,2025-05-06T17:35:29Z,female,40,US,white,White,desktop,2
157225,2025-05-06T17:18:54Z,female,46,GB,black,Black,laptop,2
157227,2025-05-06T17:19:35Z,female,20,PL,white,White,laptop,2
157228,2025-05-06T17:22:19Z,male,19,ZA,black,Black,laptop,2
157229,2025-05-06T17:24:21Z,male,32,CA,white/european,White,desktop,2
157230,2025-05-06T17:33:06Z,male,50,MX,mixed race,Mixed,laptop,2
157231,2025-05-06T17:24:44Z,male,24,BE,north african,MENA,laptop,2
157233,2025-05-06T17:23:46Z,male,43,ZA,african,Black,laptop,2
157235,2025-05-06T17:37:40Z,male,20,PL,white,White,laptop,2
157236,2025-05-06T17:26:41Z,female,23,ZA,black,Black,laptop,2
157237,2025-05-06T17:42:49Z,male,34,US,asian,Asian,laptop,2
157239,2025-05-06T17:31:25Z,female,23,ZA,black,Black,phone,2
157241,2025-05-06T17:26:34Z,female,26,MX,latinx,Latine,desktop,2
157242,2025-05-06T17:44:36Z,male,30,GB,black,Black,laptop,2
157244,2025-05-06T17:47:33Z,female,72,ZA,black,Black,laptop,2
157245,2025-05-06T17:32:34Z,male,28,CA,south asian,Asian,desktop,2
157248,2025-05-06T17:24:52Z,female,54,US,white,White,desktop,2
157249,2025-05-06T17:28:23Z,female,28,ZA,african,Black,desktop,2
157250,2025-05-06T17:21:18Z,male,55,GB,white,White,desktop,2
157252,2025-05-06T17:31:35Z,male,41,US,white,White,phone,2
157253,2025-05-06T17:25:13Z,male,41,CA,vietnamese,Asian,laptop,2
157255,2025-05-06T17:30:35Z,male,49,IN,asian,Asian,laptop,2
157256,2025-05-06T17:30:02Z,female,42,ZA,black,Black,phone,2
157257,2025-05-06T17:28:30Z,male,55,US,white,White,laptop,2
157259,2025-05-06T17:34:34Z,female,65,GB,white,White,laptop,2
157261,2025-05-06T17:33:22Z,male,37,ZA,african,Black,phone,2
157262,2025-05-06T17:38:16Z,male,31,ZA,black,Black,laptop,2
157263,2025-05-06T17:38:05Z,male,27,GB,black/ african,Black,laptop,2
157264,2025-05-06T17:29:12Z,male,25,GB,black,Black,desktop,2
157265,2025-05-06T17:30:42Z,male,55,CA,white,White,desktop,2
157266,2025-05-06T17:26:39Z,female,52,GB,white,White,laptop,2
157267,2025-05-06T18:19:28Z,male,46,PL,white/caucasian,White,laptop,2
157268,2025-05-06T17:40:43Z,female,23,ZA,black american,Black,desktop,2
157269,2025-05-06T17:42:56Z,female,42,US,black american,Black,laptop,2
157270,2025-05-06T17:38:29Z,female,20,ZA,black,Black,laptop,2
157271,2025-05-06T17:37:20Z,female,36,ZA,black african,Black,laptop,2
157272,2025-05-06T17:42:02Z,female,61,HU,white european,White,desktop,2
157273,2025-05-06T17:32:29Z,female,46,IL,white,White,laptop,2
157274,2025-05-06T17:32:07Z,male,36,ES,caucasian,White,laptop,2
157275,2025-05-06T17:29:16Z,male,20,ZA,black,Black,phone,2
157276,2025-05-06T17:30:58Z,male,25,GB,black,Black,laptop,2
157277,2025-05-06T17:50:15Z,female,26,ZA,african,Black,laptop,2
157278,2025-05-06T17:26:13Z,male,25,US,white,White,desktop,2
157279,2025-05-06T17:33:15Z,male,24,ZA,black,Black,laptop,2
157280,2025-05-06T17:34:06Z,female,60,ZA,black,Black,phone,2
157281,2025-05-06T17:44:02Z,male,22,ZA,black,Black,laptop,2
157282,2025-05-06T17:30:48Z,male,21,LV,white,White,phone,2
157283,2025-05-06T17:34:49Z,female,22,ZA,black,Black,laptop,2
157284,2025-05-06T17:31:10Z,male,34,ZA,black,Black,phone,2
157285,2025-05-06T17:32:57Z,female,23,US,african american/black,Black,laptop,2
157286,2025-05-06T17:43:43Z,female,20,ZA,black,Black,laptop,2
157287,2025-05-06T17:33:51Z,male,37,PL,white,White,laptop,2
157288,2025-05-06T17:41:33Z,male,20,ZA,african,Black,desktop,2
157289,2025-05-06T17:40:13Z,male,31,DK,white,White,desktop,2
157290,2025-05-06T17:35:43Z,female,30,ZA,black,Black,desktop,2
157291,2025-05-06T17:32:47Z,male,52,GB,british,White,desktop,2
157292,2025-05-06T17:34:13Z,male,50,ES,white/caucasian,White,laptop,2
157293,2025-05-06T17:36:55Z,female,39,US,mixed,Mixed,phone,2
157294,2025-05-06T17:38:56Z,female,31,GB,white,White,laptop,2
157295,2025-05-06T17:48:42Z,female,49,US,white,White,laptop,2
157296,2025-05-06T17:38:37Z,female,24,GB,white,White,laptop,2
157297,2025-05-06T17:31:26Z,male,36,GB,mixed,Mixed,phone,2
157298,2025-05-06T17:33:11Z,female,26,PT,white,White,laptop,2
157299,2025-05-06T17:37:55Z,female,24,ZA,african,Black,phone,2
157300,2025-05-06T17:32:49Z,female,32,ZA,black african,Black,phone,2
157301,2025-05-06T17:51:39Z,female,26,US,black american,Black,laptop,2
157302,2025-05-06T17:38:38Z,female,33,ZA,black,Black,laptop,2
157303,2025-05-06T17:58:48Z,male,45,US,latino,Latine,laptop,2
157304,2025-05-06T17:48:23Z,female,29,US,black american,Black,desktop,2
157305,2025-05-06T17:35:48Z,male,25,CA,south asian,Asian,laptop,2
157306,2025-05-06T17:40:43Z,male,33,PL,white,White,desktop,2
157307,2025-05-06T17:33:52Z,male,40,US,caucasian,White,tablet,2
157308,2025-05-06T17:41:20Z,male,26,ZA,black,Black,desktop,2
157309,2025-05-06T17:46:39Z,male,35,ZA,black african,Black,laptop,2
157310,2025-05-06T17:39:23Z,male,26,CA,white,White,desktop,2
157311,2025-05-06T17:38:54Z,female,57,ZA,black,Black,laptop,2
157312,2025-05-06T17:34:43Z,male,26,PL,white,White,laptop,2
157313,2025-05-06T17:42:37Z,male,28,ZA,coloured,Black,desktop,2
157314,2025-05-06T17:38:12Z,male,18,GB,white,White,laptop,2
157317,2025-05-06T17:44:17Z,male,34,GR,caucasian/greek,White,desktop,2
157318,2025-05-06T17:43:18Z,male,44,ES,white,White,laptop,2
157319,2025-05-06T17:37:24Z,female,38,US,black,Black,laptop,2
157322,2025-05-06T17:39:00Z,female,37,PT,whithe/caucasian,White,desktop,2
157323,2025-05-06T17:43:12Z,female,55,GB,white,White,laptop,2
157324,2025-05-06T17:41:53Z,non-binary,18,ZA,black,Black,phone,2
157325,2025-05-06T17:44:31Z,male,32,ZA,black,Black,phone,2
157327,2025-05-06T17:49:04Z,female,18,ZA,black,Black,phone,2
157328,2025-05-06T17:50:43Z,male,36,US,white,White,desktop,2
157329,2025-05-06T17:43:36Z,female,43,GB,white/caucasian,White,desktop,2
157331,2025-05-06T17:43:11Z,male,57,GB,british asian,Asian,phone,2
157332,2025-05-06T17:46:51Z,male,74,GB,white,White,laptop,2
157333,2025-05-06T17:47:15Z,male,29,HR,white,White,desktop,2
157334,2025-05-06T17:41:00Z,female,25,GB,white,White,desktop,2
157335,2025-05-06T17:46:28Z,male,33,ZA,black,Black,laptop,2
157336,2025-05-06T18:08:13Z,female,31,US,black,Black,laptop,2
157337,2025-05-06T18:01:35Z,male,29,US,white/caucasian,White,desktop,2
157338,2025-05-06T17:46:22Z,male,30,US,black,Black,laptop,2
157339,2025-05-06T17:46:57Z,male,30,PL,black,Black,laptop,2
157340,2025-05-06T17:42:48Z,male,33,ZA,black,Black,phone,2
157341,2025-05-06T17:41:39Z,female,55,ZA,black,Black,phone,2
157342,2025-05-06T17:43:22Z,male,27,BR,white,White,phone,2
157343,2025-05-06T17:41:00Z,female,56,US,white,White,desktop,2
157344,2025-05-06T17:45:37Z,male,42,GB,caucasian,White,desktop,2
157345,2025-05-06T17:44:34Z,male,63,US,white,White,desktop,2
157346,2025-05-06T17:49:46Z,female,59,US,caucasian,White,desktop,2
157347,2025-05-06T17:46:04Z,male,19,ZA,mixed,Mixed,desktop,2
157348,2025-05-06T17:45:43Z,female,26,ZA,black,Black,desktop,2
157349,2025-05-06T18:02:54Z,female,19,ZA,black,Black,laptop,2
157350,2025-05-06T17:56:36Z,male,26,IT,white,White,desktop,2
157351,2025-05-06T17:44:43Z,male,20,ZA,black,Black,laptop,2
157352,2025-05-06T17:43:36Z,male,48,ZA,white,White,laptop,2
157353,2025-05-06T17:46:27Z,male,29,US,white,White,laptop,2
157354,2025-05-06T17:47:57Z,male,26,PL,slavic,White,desktop,2
157355,2025-05-06T17:42:31Z,male,24,PL,white,White,desktop,2
157356,2025-05-06T17:47:10Z,male,23,GB,asian,Asian,laptop,2
157357,2025-05-06T17:50:27Z,female,39,GB,mauritian,Ambiguous label,desktop,2
157358,2025-05-06T17:44:53Z,male,52,US,white,White,desktop,2
157361,2025-05-06T17:46:31Z,female,25,US,black,Black,laptop,2
157362,2025-05-06T17:53:08Z,male,44,KE,black,Black,laptop,2
157363,2025-05-06T17:48:58Z,female,23,ZA,black,Black,desktop,2
157364,2025-05-06T18:04:49Z,male,34,US,white,White,laptop,2
157365,2025-05-06T17:56:43Z,female,35,MX,latina,Latine,laptop,2
157366,2025-05-06T17:44:48Z,male,30,PL,white,White,desktop,2
157367,2025-05-06T17:52:34Z,male,57,US,white,White,laptop,2
157368,2025-05-06T17:47:51Z,female,22,ZA,african,Black,phone,2
157369,2025-05-06T17:50:22Z,female,28,ZA,black,Black,laptop,2
157370,2025-05-06T17:46:54Z,male,29,IT,white,White,laptop,2
157371,2025-05-06T17:47:33Z,female,45,GB,white/british,White,desktop,2
157372,2025-05-06T17:45:57Z,male,76,GB,white,White,desktop,2
157373,2025-05-06T17:47:45Z,female,64,US,white,White,desktop,2
157374,2025-05-06T17:55:43Z,female,24,ZA,african,Black,phone,2
157377,2025-05-06T17:49:36Z,female,32,ZA,black,Black,laptop,2
157378,2025-05-06T17:52:59Z,male,33,US,white,White,desktop,2
157379,2025-05-06T17:58:52Z,male,31,US,white,White,laptop,2
157380,2025-05-06T18:08:29Z,female,26,US,black,Black,laptop,2
157382,2025-05-06T18:28:08Z,female,48,ZA,black,Black,phone,2
157383,2025-05-06T17:55:15Z,male,39,ZA,african,Black,laptop,2
157385,2025-05-06T17:56:54Z,female,29,US,white,White,laptop,2
157387,2025-05-06T18:02:37Z,female,30,US,white,White,laptop,2
157388,2025-05-06T17:50:58Z,male,53,GB,white,White,phone,2
157389,2025-05-06T17:50:20Z,male,50,US,white,White,laptop,2
157390,2025-05-06T17:59:36Z,male,31,SE,white/swedish,White,desktop,2
157391,2025-05-06T17:52:34Z,female,65,ZA,black,Black,phone,2
157392,2025-05-06T17:51:51Z,male,33,CA,asian,Asian,laptop,2
157393,2025-05-06T17:52:16Z,male,26,CL,latino,Latine,laptop,2
157394,2025-05-06T17:56:36Z,female,34,ZA,black,Black,laptop,2
157396,2025-05-06T18:06:27Z,male,47,GB,black,Black,laptop,2
157399,2025-05-06T17:55:23Z,female,24,FR,white,White,desktop,2
157400,2025-05-06T17:58:26Z,female,51,US,black american,Black,laptop,2
157401,2025-05-06T17:53:25Z,male,31,HR,white/caucasian,White,desktop,2
157402,2025-05-06T17:54:42Z,male,49,GB,white,White,laptop,2
157403,2025-05-06T17:52:32Z,female,60,ZA,white,White,laptop,2
157404,2025-05-06T17:55:10Z,female,22,ZA,black,Black,phone,2
157405,2025-05-06T18:01:14Z,female,23,IN,asian,Asian,laptop,2
157407,2025-05-06T17:54:36Z,female,25,ZA,black,Black,phone,2
157408,2025-05-06T17:54:23Z,male,29,FR,asian,Asian,laptop,2
157409,2025-05-06T18:09:16Z,male,33,EE,white/estonian,White,desktop,2
157410,2025-05-06T17:57:19Z,female,34,US,black,Black,laptop,2
157413,2025-05-06T17:53:47Z,male,29,CL,hispanic,Latine,desktop,2
157414,2025-05-06T18:02:28Z,female,30,GB,black,Black,laptop,2
157415,2025-05-06T18:10:00Z,male,39,US,white,White,laptop,2
157416,2025-05-06T17:54:41Z,male,36,US,white,White,desktop,2
157417,2025-05-06T18:09:43Z,male,19,ZA,black,Black,desktop,2
157417,2025-05-06T18:09:46Z,male,19,ZA,black,Black,desktop,2
157417,2025-05-06T18:09:47Z,male,19,ZA,black,Black,desktop,2
157419,2025-05-06T18:07:09Z,female,28,ZA,black,Black,phone,2
157420,2025-05-06T17:54:22Z,male,28,IT,white,White,desktop,2
157421,2025-05-06T17:56:59Z,female,47,GB,white,White,laptop,2
157422,2025-05-06T17:59:54Z,male,30,ES,caucasic,White,laptop,2
157423,2025-05-06T17:59:11Z,male,32,ZA,white,White,desktop,2
157424,2025-05-06T17:54:16Z,male,24,ZA,black,Black,laptop,2
157425,2025-05-06T17:56:55Z,male,35,FR,white,White,desktop,2
157426,2025-05-06T17:59:12Z,male,45,CL,latino,Latine,desktop,2
157427,2025-05-06T17:55:43Z,male,36,US,black,Black,laptop,2
157428,2025-05-06T18:04:13Z,female,39,PL,white/caucasian,White,laptop,2
157429,2025-05-06T18:02:17Z,female,63,GB,white,White,laptop,2
157430,2025-05-06T17:54:39Z,female,39,GB,british,White,phone,2
157431,2025-05-06T18:02:38Z,male,68,GB,white,White,desktop,2
157432,2025-05-06T17:55:33Z,male,40,CA,white,White,phone,2
157433,2025-05-06T17:59:12Z,male,35,HU,caucasian,White,desktop,2
157434,2025-05-06T17:55:56Z,male,48,US,asian,Asian,laptop,2
157435,2025-05-06T17:53:53Z,male,39,US,white,White,desktop,2
157436,2025-05-06T18:01:20Z,male,47,US,native american,Indigenous / Pacific Islander,phone,2
157437,2025-05-06T17:59:48Z,male,43,ZA,white,White,desktop,2
157438,2025-05-06T17:56:58Z,male,38,US,white/ latino,Mixed,desktop,2
157440,2025-05-06T18:14:18Z,female,40,US,east asian,Asian,desktop,2
157442,2025-05-06T17:59:45Z,female,40,ZA,black,Black,laptop,2
157443,2025-05-06T18:05:54Z,female,27,ZA,african,Black,laptop,2
157445,2025-05-06T18:05:37Z,female,26,ZA,black,Black,desktop,2
157446,2025-05-06T18:08:34Z,female,23,ZA,black,Black,phone,2
157447,2025-05-06T18:04:59Z,female,30,ZA,black/african,Black,desktop,2
157449,2025-05-06T18:05:32Z,male,24,IT,white,White,laptop,2
157451,2025-05-06T18:00:00Z,male,26,GB,white/british,White,desktop,2
157452,2025-05-06T18:05:48Z,male,59,US,white,White,laptop,2
157453,2025-05-06T18:05:48Z,male,30,CL,latin,Latine,desktop,2
157455,2025-05-06T18:36:52Z,male,38,ZA,african,Black,phone,2
157456,2025-05-06T18:03:02Z,female,32,GB,african,Black,laptop,2
157457,2025-05-06T18:04:21Z,female,64,US,black american,Black,laptop,2
157458,2025-05-06T18:02:13Z,female,30,ZA,black,Black,laptop,2
157460,2025-05-06T18:10:29Z,female,26,ZA,black,Black,laptop,2
157461,2025-05-06T18:05:17Z,male,21,PL,white,White,desktop,2
157463,2025-05-06T18:05:24Z,male,65,US,black african american,Black,laptop,2
157464,2025-05-06T18:04:34Z,female,24,PT,white,White,laptop,2
157466,2025-05-06T18:08:03Z,male,46,ES,white,White,laptop,2
157467,2025-05-06T18:03:30Z,male,41,US,white hispanic,Ambiguous label,phone,2
157468,2025-05-06T18:06:44Z,male,26,PL,white/caucasian,White,desktop,2
157469,2025-05-06T18:11:54Z,male,52,PT,caucasian,White,desktop,2
157470,2025-05-06T18:08:09Z,male,38,US,white,White,laptop,2
157471,2025-05-06T18:07:50Z,female,41,US,white,White,desktop,2
157472,2025-05-06T18:16:54Z,female,32,BR,preta,Latine,phone,2
157473,2025-05-06T18:12:27Z,female,30,ZA,black,Black,phone,2
157474,2025-05-06T18:04:10Z,female,54,GB,black,Black,laptop,2
157475,2025-05-06T18:10:02Z,male,22,BE,"belgium, asian",Ambiguous label,desktop,2
157476,2025-05-06T18:15:16Z,female,26,ZA,black,Black,phone,2
157477,2025-05-06T18:03:47Z,male,36,ZA,black,Black,laptop,2
157478,2025-05-06T18:13:01Z,female,35,ZA,black,Black,phone,2
157480,2025-05-06T18:07:04Z,female,31,GB,white british,White,laptop,2
157481,2025-05-06T18:04:54Z,female,25,US,white,White,laptop,2
157482,2025-05-06T18:14:39Z,male,35,GB,white,White,laptop,2
157483,2025-05-06T18:20:59Z,male,22,ZA,african,Black,phone,2
157484,2025-05-06T18:17:07Z,female,25,PT,white,White,laptop,2
157487,2025-05-06T18:04:26Z,male,22,ZA,black,Black,laptop,2
157488,2025-05-06T18:04:20Z,female,22,KE,black,Black,phone,2
157490,2025-05-06T18:06:35Z,female,24,ES,white,White,laptop,2
157491,2025-05-06T18:05:24Z,female,43,GB,white british,White,laptop,2
157492,2025-05-06T18:13:26Z,male,36,US,caicasoan,White,laptop,2
157494,2025-05-06T18:04:26Z,male,57,IT,caucasian,White,desktop,2
157495,2025-05-06T18:06:56Z,male,40,US,black,Black,laptop,2
157497,2025-05-06T18:03:22Z,male,41,GB,black,Black,laptop,2
157498,2025-05-06T18:14:53Z,female,24,ZA,black african,Black,desktop,2
157499,2025-05-06T18:05:29Z,male,32,CA,south asian,Asian,laptop,2
157500,2025-05-06T18:08:19Z,male,34,GB,white,White,laptop,2
157501,2025-05-06T18:09:49Z,female,30,ZA,black,Black,phone,2
157502,2025-05-06T18:09:09Z,male,29,US,white,White,laptop,2
157504,2025-05-06T18:29:32Z,female,64,ZA,black,Black,laptop,2
157505,2025-05-06T18:11:42Z,male,28,ZA,black,Black,laptop,2
157506,2025-05-06T18:12:22Z,female,24,ZA,black,Black,phone,2
157507,2025-05-06T18:10:11Z,female,36,ZA,black,Black,phone,2
157509,2025-05-06T18:15:36Z,male,36,ZA,black,Black,phone,2
157510,2025-05-06T18:09:40Z,female,38,ZA,black,Black,phone,2
157511,2025-05-06T18:16:30Z,male,51,GB,white,White,laptop,2
157513,2025-05-06T18:17:19Z,female,57,US,white,White,laptop,2
157514,2025-05-06T18:09:41Z,male,41,ZA,black,Black,laptop,2
157515,2025-05-06T18:22:24Z,female,29,GB,black,Black,laptop,2
157516,2025-05-06T18:16:56Z,male,34,ZA,black,Black,laptop,2
157517,2025-05-06T18:13:34Z,female,61,GB,white british,White,laptop,2
157518,2025-05-06T18:16:48Z,male,36,GB,white british,White,laptop,2
157520,2025-05-06T18:17:11Z,female,34,PT,white,White,desktop,2
157522,2025-05-06T18:14:10Z,male,46,ZA,african,Black,laptop,2
157523,2025-05-06T18:09:17Z,male,51,ZA,black,Black,laptop,2
157524,2025-05-06T18:17:35Z,male,43,ZA,black,Black,desktop,2
157525,2025-05-06T18:10:46Z,male,23,CA,asian,Asian,desktop,2
157526,2025-05-06T18:14:21Z,male,44,US,white,White,laptop,2
157527,2025-05-06T18:15:27Z,female,38,ZA,black african,Black,phone,2
157528,2025-05-06T18:18:41Z,male,36,US,white,White,laptop,2
157529,2025-05-06T18:14:35Z,male,32,NL,white,White,tablet,2
157530,2025-05-06T18:18:08Z,female,62,US,white,White,phone,2
157531,2025-05-06T18:16:45Z,male,23,GR,greek,White,desktop,2
157533,2025-05-06T18:17:09Z,male,18,ZA,black,Black,phone,2
157535,2025-05-06T18:14:15Z,male,41,US,white,White,laptop,2
157536,2025-05-06T18:19:22Z,male,44,US,white,White,laptop,2
157537,2025-05-06T18:27:34Z,male,34,CA,white,White,desktop,2
157538,2025-05-06T18:19:55Z,male,28,ZA,black,Black,phone,2
157539,2025-05-06T18:39:46Z,female,37,ZA,black,Black,phone,2
157540,2025-05-06T18:19:52Z,female,52,ZA,colored,Black,tablet,2
157541,2025-05-06T18:15:08Z,male,45,ES,caucasian,White,laptop,2
157542,2025-05-06T18:17:37Z,male,48,GB,black,Black,laptop,2
157543,2025-05-06T18:17:21Z,female,22,ZA,black,Black,phone,2
157544,2025-05-06T18:22:32Z,male,51,GB,white,White,laptop,2
157545,2025-05-06T18:12:36Z,female,44,CA,caucasian,White,laptop,2
157546,2025-05-06T18:26:57Z,male,36,MX,hispanic/latino,Latine,laptop,2
157547,2025-05-06T18:21:41Z,female,25,ZA,african,Black,laptop,2
157547,2025-05-06T18:21:43Z,female,25,ZA,african,Black,laptop,2
157547,2025-05-06T18:21:44Z,female,25,ZA,african,Black,laptop,2
157548,2025-05-06T18:17:32Z,female,28,ZA,black,Black,phone,2
157550,2025-05-06T18:13:16Z,male,25,SI,white,White,desktop,2
157551,2025-05-06T18:24:50Z,male,21,US,white,White,laptop,2
157553,2025-05-06T18:26:05Z,female,32,ZA,black,Black,laptop,2
157555,2025-05-06T18:49:03Z,male,24,PT,white,White,desktop,2
157556,2025-05-06T18:19:41Z,male,31,SE,white/caucasian,White,desktop,2
157557,2025-05-06T18:17:59Z,non-binary,46,US,white,White,desktop,2
157558,2025-05-06T18:20:27Z,male,47,GB,white,White,laptop,2
157559,2025-05-06T18:24:08Z,female,68,ZA,african,Black,phone,2
157559,2025-05-06T18:24:09Z,female,68,ZA,african,Black,phone,2
157560,2025-05-06T18:19:34Z,male,29,GB,black,Black,laptop,2
157561,2025-05-06T18:25:37Z,male,20,ZA,black,Black,desktop,2
157562,2025-05-06T18:18:49Z,female,45,ZA,black,Black,laptop,2
157564,2025-05-06T18:27:09Z,male,33,US,white,White,desktop,2
157567,2025-05-06T18:16:44Z,male,41,CA,indo-fijian,Asian,phone,2
157569,2025-05-06T18:20:12Z,male,28,US,white,White,laptop,2
157570,2025-05-06T18:18:35Z,female,57,ES,white,White,desktop,2
157571,2025-05-06T18:24:23Z,female,30,GB,black,Black,desktop,2
157574,2025-05-06T18:42:39Z,female,36,CA,caucasian canadian,White,desktop,2
157575,2025-05-06T18:25:38Z,male,31,IN,indian,Asian,desktop,2
157576,2025-05-06T18:21:47Z,female,26,ZA,black,Black,laptop,2
157577,2025-05-06T18:41:04Z,male,30,US,white,White,laptop,2
157578,2025-05-06T18:22:01Z,male,22,US,black,Black,laptop,2
157580,2025-05-06T18:25:37Z,male,26,IN,asian,Asian,desktop,2
157583,2025-05-06T18:25:23Z,female,25,ZA,black,Black,phone,2
157586,2025-05-06T18:22:20Z,male,37,ZA,white,White,laptop,2
157587,2025-05-06T18:21:39Z,female,29,ZA,black,Black,phone,2
157588,2025-05-06T18:20:59Z,female,28,US,asian,Asian,laptop,2
157590,2025-05-06T18:23:24Z,male,43,GB,white,White,desktop,2
157591,2025-05-06T18:21:38Z,female,40,ZA,black,Black,phone,2
157593,2025-05-06T18:21:57Z,female,29,GB,asian,Asian,laptop,2
157594,2025-05-06T18:25:18Z,female,55,GB,caucasian,White,laptop,2
157596,2025-05-06T18:28:53Z,male,35,KE,black,Black,laptop,2
157598,2025-05-06T18:27:18Z,male,31,ZA,black,Black,laptop,2
157600,2025-05-06T18:24:25Z,male,47,MX,latino,Latine,laptop,2
157602,2025-05-06T18:24:41Z,male,36,US,hispanic,Latine,laptop,2
157603,2025-05-06T18:30:51Z,female,47,GB,caribbean,Ambiguous label,laptop,2
157604,2025-05-06T18:30:00Z,female,33,ZA,black,Black,phone,2
157605,2025-05-06T18:31:10Z,female,21,US,black,Black,laptop,2
157606,2025-05-06T18:33:01Z,female,24,ZA,black,Black,laptop,2
157607,2025-05-06T18:23:51Z,female,50,US,white,White,laptop,2
157610,2025-05-06T18:42:29Z,female,20,ZA,black,Black,phone,2
157611,2025-05-06T18:32:23Z,male,54,ZA,black,Black,phone,2
157612,2025-05-06T18:26:41Z,male,29,CA,caucasian (white),White,desktop,2
157614,2025-05-06T18:24:39Z,female,20,ZA,black,Black,phone,2
157615,2025-05-06T18:51:52Z,male,28,US,white,White,laptop,2
157616,2025-05-06T18:25:15Z,male,44,US,white,White,laptop,2
157619,2025-05-06T18:36:40Z,male,21,US,white,White,laptop,2
157621,2025-05-06T18:32:54Z,female,33,ZA,black,Black,laptop,2
157623,2025-05-06T18:32:58Z,female,46,ZA,black,Black,phone,2
