session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,gender,92865399,1,male,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,age,92865400,2,21,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,residence,92865401,3,GB,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156739,1136,ManyFace Pilot Ratings - rater demographics,7875,132508,NA,guest,0,try,92865403,6,2,2025-05-06T16:03:14Z,2025-05-06T16:04:13Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,gender,92865399,1,female,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,age,92865400,2,52,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156740,1136,ManyFace Pilot Ratings - rater demographics,7875,132509,NA,guest,0,try,92865403,6,2,2025-05-06T16:03:54Z,2025-05-06T16:04:51Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,gender,92865399,1,female,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,age,92865400,2,23,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,residence,92865401,3,PL,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,ethnicity,92865402,4,White/Polish,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156741,1136,ManyFace Pilot Ratings - rater demographics,7875,132510,NA,guest,0,try,92865403,6,2,2025-05-06T16:06:56Z,2025-05-06T16:08:14Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,gender,92865399,1,female,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,age,92865400,2,34,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156742,1136,ManyFace Pilot Ratings - rater demographics,7875,132511,NA,guest,0,try,92865403,6,2,2025-05-06T16:00:33Z,2025-05-06T16:01:53Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,gender,92865399,1,male,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,age,92865400,2,47,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,residence,92865401,3,HU,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,ethnicity,92865402,4,white,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156743,1136,ManyFace Pilot Ratings - rater demographics,7875,132512,NA,guest,0,try,92865403,6,2,2025-05-06T16:04:18Z,2025-05-06T16:05:24Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,gender,92865399,1,male,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,age,92865400,2,30,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,residence,92865401,3,PT,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156744,1136,ManyFace Pilot Ratings - rater demographics,7875,132513,NA,guest,0,try,92865403,6,2,2025-05-06T16:12:32Z,2025-05-06T16:13:28Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,gender,92865399,1,female,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,age,92865400,2,20,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156745,1136,ManyFace Pilot Ratings - rater demographics,7875,132514,NA,guest,0,try,92865403,6,2,2025-05-06T16:03:56Z,2025-05-06T16:05:06Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,gender,92865399,1,female,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,age,92865400,2,28,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156746,1136,ManyFace Pilot Ratings - rater demographics,7875,132515,NA,guest,0,try,92865403,6,2,2025-05-06T16:10:27Z,2025-05-06T16:11:29Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,gender,92865399,1,female,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,age,92865400,2,34,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,residence,92865401,3,GR,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,ethnicity,92865402,4,greek,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156747,1136,ManyFace Pilot Ratings - rater demographics,7875,132516,NA,guest,0,try,92865403,6,2,2025-05-06T16:08:59Z,2025-05-06T16:09:39Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,gender,92865399,1,male,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,age,92865400,2,23,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156748,1136,ManyFace Pilot Ratings - rater demographics,7875,132517,NA,guest,0,try,92865403,6,2,2025-05-06T16:12:56Z,2025-05-06T16:13:22Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,gender,92865399,1,male,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,age,92865400,2,52,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,residence,92865401,3,IT,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,device,92865411,5,phone,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156749,1136,ManyFace Pilot Ratings - rater demographics,7875,132518,NA,guest,0,try,92865403,6,2,2025-05-06T16:05:27Z,2025-05-06T16:06:31Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,gender,92865399,1,male,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,age,92865400,2,23,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,ethnicity,92865402,4,AFRICAN,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156750,1136,ManyFace Pilot Ratings - rater demographics,7875,132519,NA,guest,0,try,92865403,6,2,2025-05-06T16:02:46Z,2025-05-06T16:03:22Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,gender,92865399,1,female,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,age,92865400,2,27,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,residence,92865401,3,CA,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,ethnicity,92865402,4,Chinese,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156751,1136,ManyFace Pilot Ratings - rater demographics,7875,132520,NA,guest,0,try,92865403,6,2,2025-05-06T16:03:05Z,2025-05-06T16:03:50Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,gender,92865399,1,female,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,age,92865400,2,35,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,residence,92865401,3,ES,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,device,92865411,5,phone,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156752,1136,ManyFace Pilot Ratings - rater demographics,7875,132521,NA,guest,0,try,92865403,6,2,2025-05-06T16:00:10Z,2025-05-06T16:00:37Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,gender,92865399,1,female,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,age,92865400,2,34,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,device,92865411,5,phone,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156753,1136,ManyFace Pilot Ratings - rater demographics,7875,132522,NA,guest,0,try,92865403,6,2,2025-05-06T16:13:08Z,2025-05-06T16:14:09Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,gender,92865399,1,male,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,age,92865400,2,20,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,device,92865411,5,phone,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156754,1136,ManyFace Pilot Ratings - rater demographics,7875,132523,NA,guest,0,try,92865403,6,2,2025-05-06T16:20:29Z,2025-05-06T16:21:25Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,gender,92865399,1,female,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,age,92865400,2,44,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,residence,92865401,3,PL,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,ethnicity,92865402,4,white,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156755,1136,ManyFace Pilot Ratings - rater demographics,7875,132524,NA,guest,0,try,92865403,6,2,2025-05-06T16:06:41Z,2025-05-06T16:07:22Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,gender,92865399,1,female,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,age,92865400,2,64,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,residence,92865401,3,GB,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,ethnicity,92865402,4,british,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156757,1136,ManyFace Pilot Ratings - rater demographics,7875,132525,NA,guest,0,try,92865403,6,2,2025-05-06T16:07:19Z,2025-05-06T16:08:11Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,gender,92865399,1,female,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,age,92865400,2,23,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,device,92865411,5,phone,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156758,1136,ManyFace Pilot Ratings - rater demographics,7875,132196,NA,guest,0,try,92865403,6,2,2025-05-06T16:04:58Z,2025-05-06T16:05:32Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,gender,92865399,1,male,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,age,92865400,2,33,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,residence,92865401,3,US,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,ethnicity,92865402,4,white,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156759,1136,ManyFace Pilot Ratings - rater demographics,7875,132526,NA,guest,0,try,92865403,6,2,2025-05-06T16:04:25Z,2025-05-06T16:05:05Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,gender,92865399,1,female,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,age,92865400,2,30,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,residence,92865401,3,MA,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,ethnicity,92865402,4,North African,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156760,1136,ManyFace Pilot Ratings - rater demographics,7875,132527,NA,guest,0,try,92865403,6,2,2025-05-06T16:04:13Z,2025-05-06T16:05:07Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,gender,92865399,1,male,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,age,92865400,2,28,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,residence,92865401,3,GB,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,ethnicity,92865402,4,White - British,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156761,1136,ManyFace Pilot Ratings - rater demographics,7875,132528,NA,guest,0,try,92865403,6,2,2025-05-06T16:09:24Z,2025-05-06T16:11:52Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,gender,92865399,1,male,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,age,92865400,2,27,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,residence,92865401,3,IT,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,ethnicity,92865402,4,caucasian,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,device,92865411,5,desktop,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156763,1136,ManyFace Pilot Ratings - rater demographics,7875,132530,NA,guest,0,try,92865403,6,2,2025-05-06T16:14:52Z,2025-05-06T16:15:17Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,gender,92865399,1,female,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,age,92865400,2,35,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,device,92865411,5,phone,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156764,1136,ManyFace Pilot Ratings - rater demographics,7875,132531,NA,guest,0,try,92865403,6,2,2025-05-06T16:11:05Z,2025-05-06T16:12:28Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,gender,92865399,1,male,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,age,92865400,2,20,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,device,92865411,5,phone,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156765,1136,ManyFace Pilot Ratings - rater demographics,7875,132532,NA,guest,0,try,92865403,6,2,2025-05-06T16:14:46Z,2025-05-06T16:24:37Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,gender,92865399,1,male,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,age,92865400,2,30,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,residence,92865401,3,GB,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156766,1136,ManyFace Pilot Ratings - rater demographics,7875,132533,NA,guest,0,try,92865403,6,2,2025-05-06T16:08:19Z,2025-05-06T16:09:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,gender,92865399,1,male,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,age,92865400,2,58,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,device,92865411,5,laptop,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156767,1136,ManyFace Pilot Ratings - rater demographics,7875,132534,NA,guest,0,try,92865403,6,2,2025-05-06T16:09:43Z,2025-05-06T16:12:01Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,gender,92865399,1,male,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,age,92865400,2,45,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,residence,92865401,3,ZA,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,device,92865411,5,phone,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156768,1136,ManyFace Pilot Ratings - rater demographics,7875,132535,NA,guest,0,try,92865403,6,2,2025-05-06T16:07:59Z,2025-05-06T16:08:39Z
156769,1136,ManyFace Pilot Ratings - rater demographics,7875,132536,NA,guest,0,gender,92865399,1,female,2025-05-06T16:10:44Z,2025-05-06T16:15:32Z
156769,1136,ManyFace Pilot Ratings - rater demographics,7875,132536,NA,guest,0,age,92865400,2,30,2025-05-06T16:10:44Z,2025-05-06T16:15:32Z
